"","scientificName"
"7519","Aphelandra sinclairiana"
"7520","Urena sinuata"
"7521","Physalis solanaceus"
"7522","Costus spicatus"
"7523","Justicia spicigera"
"7524","Trimezia steyermarkii"
"7525","Opizia stolonifera"
"7526","Polyalthia suberosa"
"7527","Sindora supa"
"7528","Solanum tampicense"
"7529","Phaius tankervilleae"
"7530","Pandanus tectorius"
"7531","Sporobolus tenuissimus"
"7532","Aristida ternipes"
"7533","Calamus tetradactylus"
"7534","Ceratopteris thalictroides"
"7535","Ixora thwaitesii"
"7536","Myrmecophila tibicinis"
"7537","Euphorbia trigona"
"7538","Euphorbia lacei"
"7539","Coulteria cubensis"
"7540","Dombeya wallichii"
"7541","Piper aduncum"
"7542","Tinospora baenzigeri"
"7543","Dicliptera tinctoria"
"7544","Clerodendrum calamitosum"
"7545","Asystasia chelonoides"
"7546","Tinospora crispa"
"7547","Cordia curassavica"
"7548","Cyperus cyperoides"
"7549","Clausena excavata"
"7550","Justicia gendarussa"
"7551","Vallaris glabra"
"7552","Citrus japonica"
"7553","Clausena lansium"
"7554","Citrus maxima"
"7555","Mangifera odorata"
"7556","Mucuna platyphylla"
"7557","Oldenlandia pumila"
"7558","Trema tomentosa"
"7559","Panicum trichoides"
"7560","Porana volubilis"
"7561","Trema micrantha"
"7562","Syzygium aromaticum"
"7563","Pouteria campechiana"
"7564","Strophanthus gratus"
"7565","Musa nana"
"7566","Malvaviscus penduliflorus"
"7567","Epiphyllum phyllanthus"
"7568","Vanilla pompona"
"7569","Plumeria pudica"
"7570","Dichondra repens"
"7571","Ichnanthus tenuis"
"7572","Christia vespertilionis"
"7573","Tetraclinis articulata"
"7574","Bassia indica"
"7575","Albizia julibrissin"
"7576","Cistus ladanifer"
"7577","Acacia ligulata"
"7578","Corylus maxima"
"7579","Lathyrus ochrus"
"7580","Hyacinthus orientalis"
"7581","Centranthus ruber  subsp. sibthorpii"
"7582","Medicago varia"
"7583","Medicago x varia"
"7584","Solanum sodomeum"
"7585","Solanum incanum"
"7586","Liquidambar styraciflua"
"7587","Ranunculus acris  subsp. friesianus"
"7588","Trifolium badium"
"7589","Populus balsamifera"
"7590","Cardamine chelidonia"
"7591","Cardamine macrophylla"
"7592","Cardamine raphanifolia"
"7593","Lathyrus cicera"
"7594","Elaeagnus commutata"
"7595","Psephellus dealbatus"
"7596","Erythronium dens-canis"
"7597","Chamaecytisus purpureus"
"7598","Chamaecytisus triflorus  subsp. triflorus"
"7599","Nepeta x faasenii"
"7600","Orobanche hederae"
"7601","Erechtites hieraciifolia"
"7602","Saxifraga hostii"
"7603","Typha laxmannii"
"7604","Gentiana lutea"
"7605","Gentianella incurva"
"7606","Crambe maritima"
"7607","Hesperis matronalis  subsp. nivea"
"7608","Salix melanopsis"
"7609","Fragaria moschata"
"7610","Petrosedum ochroleucum"
"7611","Rubus odoratus"
"7612","Cymbalaria pallida"
"7613","Sasa palmata"
"7614","Smyrnium perfoliatum"
"7615","Opuntia phaeacantha"
"7616","Brachypodium pinnatum"
"7617","Arabis procurrens"
"7618","Rumex pseudo-alpinus"
"7619","Calystegia pulchra"
"7620","Leonurus quinquelobatus"
"7621","Toxicodendron radicans"
"7622","Genista sagittalis"
"7623","Rhodotypos scandens"
"7624","Viola septemloba"
"7625","Amelanchier sanguinea"
"7626","Amelanchier stolonifera"
"7627","Amelanchier canadensis"
"7628","Amelanchier spicata"
"7629","Sisymbrium strictissimum"
"7630","Pinus strobus"
"7631","Pinus koraiensis"
"7632","Onoclea struthiopteris"
"7633","Viola suavis"
"7634","Rumex triangulivalvis"
"7635","Symphyotrichum x versicolor"
"7636","Primula vulgaris"
"7637","Rubus xanthocarpus"
"7638","Gustavia augusta"
"7639","Ardisia crispa"
"7640","Manilkara kauki"
"7641","Mimusops elengi"
"7642","Thunbergia erecta"
"7643","Solandra grandiflora"
"7644","Couroupita guianensis"
"7645","Scutellaria havanensis"
"7646","Xanthosoma helleborifolium"
"7647","Scutellaria incarnata"
"7648","Thunbergia laurifolia"
"7649","Achimenes longiflora"
"7650","Phanera vahlii"
"7651","Bauhinia racemosa"
"7652","Rubus rosifolius  f. coronarius"
"7653","Rubus rosifolius var. coronarius"
"7654","Putranjiva roxburghii"
"7655","Pouteria sapota"
"7656","Hydrocotyle sibthorpioides"
"7657","Hydrocotyle moschata"
"7658","Cochlospermum vitifolium"
"7659","Abies alba"
"7660","Galium brevifolium  subsp. brevifolium"
"7661","Galium mollugo  subsp. mollugo"
"7662","Galium album"
"7663","Persicaria alpina"
"7664","Sorbus aria"
"7665","Melampyrum arvense"
"7666","Meum athamanticum"
"7667","Veronica teucrium"
"7668","Colchicum autumnale"
"7669","Crepis lacera  subsp. lacera"
"7670","Crepis biennis"
"7671","Crepis runcinata  subsp. runcinata"
"7672","Crepis marschallii"
"7673","Scilla bifolia"
"7674","Bunium bulbocastanum"
"7675","Noccaea caerulescens subsp. caerulescens"
"7676","Sedum dasyphyllum"
"7677","Polygonum divaricatum"
"7678","Abies grandis"
"7679","Abies amabilis"
"7680","Trifolium hybridum  subsp. elegans"
"7681","Petasites hybridus"
"7682","Nuphar japonica"
"7683","Aucuba japonica"
"7684","Galeopsis ladanum  subsp. angustifolia"
"7685","Populus laurifolia"
"7686","Bromus lepidus"
"7687","Orobanche rubi"
"7688","Filago lutescens"
"7689","Sedum lydium"
"7690","Arum maculatum"
"7691","Astrantia major"
"7692","Plantago major  subsp. intermedia"
"7693","Fritillaria meleagris"
"7694","Abies nordmanniana"
"7695","Veronica opaca"
"7696","Galega orientalis"
"7697","Campanula patula"
"7698","Doronicum grandiflorum  subsp. grandiflorum"
"7699","Doronicum plantagineum"
"7700","Arnica angustifolia  subsp. angustifolia"
"7701","Doronicum oblongifolium"
"7702","Tragopogon pratensis  subsp. minor"
"7703","Bromus ferronii"
"7704","Galium pusillum"
"7705","Galium pumilum"
"7706","Prenanthes purpurea"
"7707","Campanula rapunculus"
"7708","Galeopsis segetum"
"7709","Picea sitchensis"
"7710","Arabidopsis suecica"
"7711","Chenopodium suecicum"
"7712","Populus trichocarpa"
"7713","Pinus uncinata"
"7714","Leucojum vernum"
"7715","Nonea versicolor"
"7716","Galium verum  subsp. wirtgenii"
"7717","Gagea villosa"
"7718","Rosa villosa"
"7719","Rosa x involuta"
"7720","Minuartia viscosa"
"7721","Ophiuros exaltatus"
"7722","Bertholletia excelsa"
"7723","Copaifera officinalis"
"7724","Reutealis trisperma"
"7725","Carpobrotus acinaciformis"
"7726","Isatis aptera"
"7727","Castanospermum australe"
"7728","Erodium battandierianum"
"7729","Astragalus boeticus"
"7730","Solanum bonariense"
"7731","Crepis sancta  subsp. sancta"
"7732","Crepis bursifolia"
"7733","Astragalus caprinus"
"7734","Astragalus dasyanthus"
"7735","Astragalus caprinus  subsp. huetii"
"7736","Commelina chamissonis"
"7737","Roella ciliata"
"7738","Vicia ervilia"
"7739","Salvia fruticosa"
"7740","Solanum glaucophyllum"
"7741","Erucaria hispanica"
"7742","Echium maritimum"
"7743","Orobanche nana"
"7744","Salsola paletzkiana"
"7745","Solanum pyracanthos"
"7746","Hedypnois rhagadioloides  subsp. tubaeformis"
"7747","Sapium sebiferum"
"7748","Myoporum tenuifolium"
"7749","Euphorbia eriophora"
"7750","Populus euphratica"
"7751","Plantago exigua"
"7752","Atriplex holocarpa"
"7753","Euphorbia inaequilatera"
"7754","Saraca indica"
"7755","Atriplex lindleyi  subsp. inflata"
"7756","Euphorbia regis-jubae"
"7757","Euphorbia mauritanica"
"7758","Ipomoea pes-caprae"
"7759","Chloris pycnothrix"
"7760","Acrachne racemosa"
"7761","Phyllanthus reticulatus"
"7762","Rubus sanctus"
"7763","Coronilla securidaca"
"7764","Securigera securidaca"
"7765","Asphodelus tenuifolius"
"7766","Salix tetrasperma"
"7767","Taraxacum turcicum"
"7768","Persicaria amphibia  var. natans"
"7769","Tephrosia purpurea  subsp. apollinea"
"7770","Tephrosia apollinea"
"7771","Tephrosia uniflora  subsp. uniflora"
"7772","Aloe camperi"
"7773","Cyanotis cristata"
"7774","Abelmoschus ficulneus"
"7775","Jasminum grandiflorum  subsp. floribundum"
"7776","Lilium candidum"
"7777","Quercus cerrioides"
"7778","Disphyma crassifolium"
"7779","Canna flaccida"
"7780","Drosanthemum hispidum"
"7781","Limoniastrum monopetalum"
"7782","Phytolacca polyandra"
"7783","Malephora purpureocrocea"
"7784","Freesia refracta"
"7785","Quercus rotundifolia"
"7786","Retama sphaerocarpa"
"7787","Moluccella spinosa"
"7788","Stipa tenacissima"
"7789","Stipa capensis"
"7790","Coronilla valentina  subsp. glauca"
"7791","Pulicaria arabica  subsp. hispanica"
"7792","Orobanche barbata"
"7793","Maireana brevifolia"
"7794","Crassula campestris"
"7795","Rhynchosia caribaea"
"7796","Halophila decipiens"
"7797","Sedum dendroideum"
"7798","Corchorus depressus"
"7799","Ceropegia dichotoma"
"7800","Olea europaea  subsp. cerasiformis"
"7801","Boerhavia helenae"
"7802","Echium hierrense"
"7803","Adiantum hispidulum"
"7804","Blackstonia imperfoliata"
"7805","Melilotus infestus"
"7806","Pelargonium inquinans"
"7807","Myoporum laetum"
"7808","Cyperus michelianus  subsp. pygmaeus"
"7809","Orobanche mutelii"
"7810","Salvinia natans"
"7811","Einadia nutans"
"7812","Nicotiana paniculata"
"7813","Ranunculus penicillatus"
"7814","Gnidia polystachya"
"7815","Tragopogon porrifolius  subsp. australis"
"7816","Verbascum pulverulentum"
"7817","Solanum robustum"
"7818","Paspalum saurae"
"7819","Maurandya scandens"
"7820","Scrophularia scorodonia"
"7821","Euphorbia serrata"
"7822","Tara spinosa"
"7823","Austrocylindropuntia exaltata"
"7824","Anchusa aegyptiaca"
"7825","Anchusa variegata"
"7826","Vitis aestivalis"
"7827","Alnus alnobetula"
"7828","Aster indamellus"
"7829","Aster amellus"
"7830","Opuntia austrina"
"7831","Gossypium arboreum"
"7832","Cedrus atlantica"
"7833","Lilaeopsis attenuata"
"7834","Crepis bellidifolia"
"7835","Crepis neglecta  subsp. cretica"
"7836","Cyperus bellus"
"7837","Opuntia"
"7838","Erigeron blakei"
"7839","Medicago blancheana"
"7840","Eleocharis bonariensis"
"7841","Glandularia canadensis"
"7842","Verbena canadensis"
"7843","Aizoon canariense"
"7844","Euphorbia candelabrum"
"7845","Euphorbia conspicua"
"7846","Ruschia caroli"
"7847","Lilaeopsis carolinensis"
"7848","Actinidia chinensis"
"7849","Vitis berlandieri"
"7850","Solanum citrullifolium"
"7851","Ammannia octandra"
"7852","Hemarthria compressa"
"7853","Castanea crenata"
"7854","Cuminum cyminum"
"7855","Digitaria debilis"
"7856","Cyperus digitatus  subsp. auricomus"
"7857","Fimbristylis ferruginea"
"7858","Eleocharis flavescens"
"7859","Leptochloa fusca  subsp. fascicularis"
"7860","Allium fuscum"
"7861","Allium carinatum  subsp. pulchellum"
"7862","Sequoiadendron giganteum"
"7863","Najas gracillima"
"7864","Periploca graeca"
"7865","Eucalyptus viminalis  subsp. viminalis"
"7866","Eucalyptus gunnii"
"7867","Elatine hungarica"
"7868","Ipomoea imperati"
"7869","Bowlesia incana"
"7870","Chrysanthemum x morifolium"
"7871","Chrysanthemum indicum"
"7872","Myoporum insulare"
"7873","Styphnolobium japonicum"
"7874","Micromeria juliana"
"7875","Solanum juvenale"
"7876","Vitis labrusca"
"7877","Heteranthera limosa"
"7878","Senecio lineatus"
"7879","Vicia melanops"
"7880","Cutandia memphitica"
"7881","Soliva mexicana"
"7882","Secale montanum"
"7883","Serapias nurrica"
"7884","Cyperus exaltatus"
"7885","Cyperus odoratus"
"7886","Jasminum officinale"
"7887","Picea omorika"
"7888","Senecio parviflorus"
"7889","Echium pininana"
"7890","Sisyrinchium platense"
"7891","Nassella poeppigiana"
"7892","Medicago radiata"
"7893","Pontederia reniformis"
"7894","Ammannia robusta"
"7895","Daphne rodriguezii"
"7896","Bellevalia romana"
"7897","Polygonum romanum  subsp. gallicum"
"7898","Pontederia rotundifolia"
"7899","Heteranthera rotundifolia"
"7900","Bacopa rotundifolia"
"7901","Escallonia rubra"
"7902","Ipomoea sagittata"
"7903","Plecostachys serpyllifolia"
"7904","Athamanta sicula"
"7905","Eucalyptus sideroxylon"
"7906","Argania spinosa"
"7907","Pterocarya stenoptera"
"7908","Artemisia thuscula"
"7909","Paulownia tomentosa"
"7910","Malope trifida"
"7911","Spartina versicolor"
"7912","Hydrocotyle verticillata"
"7913","Allocasuarina verticillata"
"7914","Pelargonium zonale"
"7915","Lonicera alpigena"
"7916","Abies balsamea  var. phanerolepis"
"7917","Abies fraseri"
"7918","Gagea lutea"
"7919","Gagea minima"
"7920","Thuja plicata"
"7921","Lonicera ruprechtiana"
"7922","Abies sibirica"
"7923","Abies nephrolepis"
"7924","Larix sibirica"
"7925","Populus suaveolens"
"7926","Acer tataricum"
"7927","Lippia abyssinica"
"7928","Crotalaria agatiflora  subsp. erlangeri"
"7929","Cordia alliodora"
"7930","Agave angustifolia  var. angustifolia"
"7931","Allium ascalonicum"
"7932","Plectranthus barbatus"
"7933","Stellaria brauniana"
"7934","Buddleja cordata"
"7935","Casimiroa edulis"
"7936","Cucurbita ficifolia"
"7937","Acrocarpus fraxinifolius"
"7938","Ipomoea"
"7939","Crambe hispanica  subsp. abyssinica"
"7940","Geropogon hybridus"
"7941","Lactuca indica"
"7942","Citrus medica"
"7943","Eleusine multiflora"
"7944","Plectranthus ornatus"
"7945","Lablab purpureus  subsp. uncinatus"
"7946","Guizotia schimperi"
"7947","Lotus schoelleri"
"7948","Verbena tenera"
"7949","Vigna unguiculata  subsp. letouzeyi"
"7950","Amelanchier alnifolia"
"7951","Amelanchier utahensis"
"7952","Rorippa x armoracioides"
"7953","Abies balsamea"
"7954","Poa chaixii"
"7955","Epilobium ciliatum subsp. glandulosum"
"7956","Halerpestes cymbalaria"
"7957","Sempervivum globiferum"
"7958","Glyceria grandis"
"7959","Lonicera involucrata"
"7960","Amelanchier laevis"
"7961","Gratiola neglecta"
"7962","Salix rubens"
"7963","Euonymus sachalinensis"
"7964","Achillea salicifolia"
"7965","Ligusticum scoticum"
"7966","Calystegia sepium  subsp. spectabilis"
"7967","Pinus sibirica"
"7968","Clerodendrum buchananii"
"7969","Fimbristylis quinquangularis"
"7970","Derris montana"
"7971","Cyperus cyperinus"
"7972","Ficus adenosperma"
"7973","Rosa sempervirens"
"7974","Rosa alba"
"7975","Proiphys amboinensis"
"7976","Solenostemon"
"7977","Anthurium andraeanum"
"7978","Elaeocarpus angustifolius"
"7979","Elaeocarpus oblongus"
"7980","Hoya australis"
"7981","Angelonia biflora"
"7982","Rhodopentas bussei"
"7983","Pseuderanthemum carruthersii"
"7984","Begonia coccinea"
"7985","Begonia hirta"
"7986","Begonia luteyorum"
"7987","Hedychium flavescens"
"7988","Rosa glauca"
"7989","Rosa arvensis"
"7990","Rosa caesia  subsp. vosagiaca"
"7991","Urceolina x grandiflora"
"7992","Gladiolus hybridus"
"7993","Heliconia indica"
"7994","Hippeastrum johnsonii"
"7995","Strongylodon lucidus"
"7996","Endospermum macrophyllum"
"7997","Heliconia marginata"
"7998","Chrysanthemum morifolium"
"7999","Gaillardia pulchella  var. drummondii"
"8000","Alocasia sanderiana"
"8001","Hibiscus schizopetalus"
"8002","Canavalia sericea"
"8003","Phoenix sylvestris"
"8004","Papilionanthe teres"
"8005","Vigna unguiculata  subsp. sesquipedalis"
"8006","Cystopteris fragilis"
"8007","Ulex minor"
"8008","Galium pseudorivale"
"8009","Lipocarpha micrantha"
"8010","Erodium aethiopicum"
"8011","Rhinanthus alectorolophus"
"8012","Ononis alopecuroides  subsp. exalopecuroides"
"8013","Scabiosa ambigua"
"8014","Elymus athericus"
"8015","Silene bellidifolia"
"8016","Trachelium caeruleum"
"8017","Dianthus caryophyllus"
"8018","Anemone coronaria"
"8019","Odontarrhena corsica"
"8020","Odontarrhena robertiana"
"8021","Silene disticha"
"8022","Helleborus foetidus"
"8023","Phlomis fruticosa"
"8024","Scolymus grandiflorus"
"8025","Atriplex halimus"
"8026","Scilla hyacinthoides"
"8027","Kickxia lanigera"
"8028","Cistus laurifolius  subsp. atlanticus"
"8029","Diospyros lotus"
"8030","Diospyros loureiroana"
"8031","Pimpinella lutea"
"8032","Malope malacoides"
"8033","Hylotelephium maximum"
"8034","Sedum multiceps"
"8035","Potentilla neumanniana"
"8036","Jasminum nudiflorum"
"8037","Bupleurum odontites"
"8038","Platanus orientalis"
"8039","Cuscuta palaestina"
"8040","Helichrysum petiolare"
"8041","Abies pinsapo"
"8042","Globularia punctata"
"8043","Carpobrotus quadrifidus"
"8044","Linaria reflexa"
"8045","Rumex rugosus"
"8046","Medicago soleirolii"
"8047","Capparis spinosa"
"8048","Helichrysum stoechas"
"8049","Tilia tomentosa"
"8050","Sorbus torminalis"
"8051","Convolvulus tricolor"
"8052","Thapsia villosa"
"8053","Centaurea haenseleri"
"8054","Centaurea acaulis"
"8055","Centaurea glomerata"
"8056","Onobrychis aequidentata"
"8057","Tulipa agenensis"
"8058","Scutellaria albida"
"8059","Scutellaria alpina"
"8060","Corema album"
"8061","Vulpia alopecuros"
"8062","Ephedra altissima"
"8063","Ephedra aphylla"
"8064","Ephedra fragilis"
"8065","Ephedra alata"
"8066","Arbutus andrachne"
"8067","Echium arenarium"
"8068","Daucus aureus"
"8069","Bothriochloa barbinodis"
"8070","Brassica barrelieri"
"8071","Geranium berteroanum"
"8072","Ulex breoganii"
"8073","Haplophyllum buxbaumii"
"8074","Maihuenia poeppigii"
"8075","Hypericum canadense"
"8076","Quercus canariensis"
"8077","Artemisia capillaris"
"8078","Acer cappadocicum"
"8079","Aesculus carnea"
"8080","Campanula carpatica"
"8081","Bellevalia ciliata"
"8082","Tulipa clusiana"
"8083","Symphytum x uplandicum"
"8084","Symphytum coeruleum"
"8085","Scutellaria columnae"
"8086","Lapsana communis  subsp. intermedia"
"8087","Bergenia crassifolia"
"8088","Lagoecia cuminoides"
"8089","Polygala curtissii"
"8090","Senecio deltoideus"
"8091","Rumex dimidiatus"
"8092","Lotus drepanocarpus"
"8093","Aster dumosus"
"8094","Symphyotrichum dumosum"
"8095","Convolvulus elegantissimus"
"8096","Symphyotrichum ericoides"
"8097","Rosa foetida"
"8098","Helichrysum foetidum"
"8099","Cyrtomium fortunei"
"8100","Hypericum gentianoides"
"8101","Ionopsidium glastifolium"
"8102","Carpobrotus glaucescens"
"8103","Odontites glutinosus"
"8104","Ptilostemon gnaphaloides"
"8105","Cuscuta gronovii"
"8106","Tsuga heterophylla"
"8107","Hypericum hircinum  subsp. majus"
"8108","Oenothera humifusa"
"8109","Ruscus hypophyllum"
"8110","Gladiolus imbricatus"
"8111","Oenothera italica"
"8112","Quercus ithaburensis  subsp. macrolepis"
"8113","Buddleja japonica"
"8114","Euonymus japonicus"
"8115","Euonymus fortunei  var. fortunei"
"8116","Larix kaempferi"
"8117","Haplophyllum linifolium"
"8118","Bufonia macropetala  subsp. willkommiana"
"8119","Ranunculus macrophyllus"
"8120","Chimaphila maculata"
"8121","Crepis micrantha"
"8122","Lysimachia monelli"
"8123","Rosa moschata"
"8124","Sporobolus neglectus"
"8125","Oenothera nuda"
"8126","Genista numidica"
"8127","Platanus occidentalis"
"8128","Oenothera oehlkersi"
"8129","Styrax officinalis"
"8130","Styrax grandifolius"
"8131","Helichrysum orientale"
"8132","Symphytum orientale"
"8133","Verbascum orientale"
"8134","Verbascum chaixii  subsp. orientale"
"8135","Platycladus orientalis"
"8136","Nonea pallens"
"8137","Hibiscus moscheutos"
"8138","Cryptolepis sinensis"
"8139","Marrubium peregrinum"
"8140","Verbascum phoeniceum"
"8141","Hechtia pitcairniifolia"
"8142","Ceratostigma plumbaginoides"
"8143","Tropaeolum polyphyllum"
"8144","Rhododendron ponticum  subsp. baeticum"
"8145","Paspalum pubiflorum"
"8146","Centaurea pullata"
"8147","Akebia quinata"
"8148","Cortaderia richardii"
"8149","Galium rubioides"
"8150","Galium broterianum"
"8151","Galium boreale"
"8152","Galium valantioides"
"8153","Deutzia scabra"
"8154","Cyperus schweinitzii"
"8155","Cheirolophus sempervirens"
"8156","Sigesbeckia serrata"
"8157","Gaultheria shallon"
"8158","Kundmannia sicula"
"8159","Antirrhinum siculum"
"8160","Aurinia sinuata"
"8161","Triticum spelta"
