"scientificName","speciesKey"
"cornus florida var. rubra weston",3082240
"basella rubra l.",3083504
"centaurea latisquama dc.",3128910
"hieracium chlorifolium subsp. pulchriforme (murr & zahn) murr & zahn",3135694
"hieracium chlorifolium subsp. leoninum (nägeli & peter) zahn",3135694
"sedum kamtschaticum mast.",4201635
"sedum kamtschaticum fisher & c.meyer",4201635
"phedimus selskianus (regel & maack) 't hart",4201635
"phedimus selskanianus (regel & maack) 't hart",4201635
"doronicum willdenowii rouy, 1903",4230874
"doronicum emarginatum legrand ex h.j.coste",4230874
"doronicum plantagineum subsp. emarginatum (legrand ex h.j.coste) p.fourn.",4230874
"arthraxon langsdorffii (trin.) hochst. ex roshev.",5290201
"arthraxon centrasiaticus (griseb.) gamajun.",5290201
"arthraxon ciliaris subsp. langsdorffii (trin.) hack.",5290201
"arthraxon hispidus var. centrasiaticus (griseb.) honda",5290201
"arthraxon hispidus var. hookeri (hack.) honda",5290201
"arthraxon langsdorffianus hochst.",5290201
"arthraxon langsdorffii (trin.) hochst.",5290201
"gagea triflora (ledeb.) schult. & schult.f.",5299780
"sh0966935.09fu",5652301
"polygonum samarense h.gross",5652301
"polygonum scythicum klokov",5652301
"taraxacum gibbiferum (brenner) brenner",5698100
"cirsium canum x oleraceum",9789651
"hypericum ×desetangsii subsp. carinthiacum (a.fröhl.) n.robson",9823146
"hypericum quadrangulum subsp. erosum (schinz) schinz",9823146
"hypericum perforatum var. latifolium gaudin",9823146
"eragrostis pectinacea a.gray",2705413
"platanthera flava (l.) lindl.",2798014
"habenaria flava (l.) r.br.",2798014
"platanthera flava var. flava",2798014
"allium inderiense fisch.",2855951
"leptosiphon harknessii (curran) j.m.porter & l.a.johnson",2927905
"rubus rhombophyllus p.j.müll. & lefèvre",2997383
"rubus insericatus p.j.müll.",2997383
"exochorda giraldii hesse",3024256
"exochorda korolkowii lavallée",3024256
"exochorda tianschanica gontsch.",3024256
"exochorda alberti regel",3024256
"exochorda racemosa var. giraldii (hesse) rehder",3024256
"exochorda serratifolia s.moore",3024256
"alchemilla tirolensis buser ex dalla torre & sarnth.",3027951
"petrophyton hendersonii (canby) rydb.",3030192
"spiraea hendersonii (canby) piper",3030192
"ranunculus californicus var. californicus",3033485
"physaria reediana o'kane & al-shehbaz",3049138
"lesquerella alpina var. alpina",3049138
"veronica idahoensis m.m.mart.ort. & albach",3171800
"rhammatophyllum fruticulosum (c.a.mey.) al-shehbaz",3688387
"arabis fruticulosa f. minor stschegl.",3688387
"dendroarabis fruticulosa (c.a.mey.) d.a.german & al-shehbaz",3688387
"leptandra tubiflora (fisch. & c.a.mey.) fisch. & c.a.mey.",3723733
"veronicastrum tubiflorum (fisch. & c.a.mey.) h.hara",3723733
"veronica tubiflora fisch. & c.a.mey.",3723733
"viburnum bitchiuense makino",3857225
"anemone udensis trautv. & c.a.mey.",3922575
"talinum spinescens torr.",4022498
"polygonum manshuriense petrov ex kom.",4032714
"festuca vaginata waldst. & kit.",4111772
"festuca ovina var. vaginata (waldst. & kit. ex willd.) wimm. & grab.",4111772
"festuca psammophila subsp. dominii (krajina) p.šmarda",4111772
"festuca vaginata subsp. dominii (krajina) soó",4111772
"swadonia ornata (dawson, 1871)",4922373
"psilophyton princeps subsp. ornatum (dawson, 1871)",4922373
"astragalus palousensis piper",5347166
"salix padophylla rydb.",5372897
"boltonia asteroides (l.) l'hér.",5393593
"boltonia asteroides var. latisquama (a.gray) cronquist",5393593
"boltonia latisquama a.gray",5393593
"boltonia latisquama var. recognita fernald & griscom",5393593
"syringa laciniata (l.) mill.",5415036
"syringa protolaciniata p.s.green & m.c.chang",5415036
"veronica austriaca subsp. vahlii (gaudin) d.a.webb",7499090
"veronica bastardii boreau",7499090
"veronica angustifolia (vahl) bernh.",7499090
"meconella oregana nutt. ex torr. & a.gray",8027614
"molopospermum peleponnesiacum subsp. bauhini i.ullmann",9793492
"salix aurita x caprea",10006810
"eleocharis flavescens (poir.) urb.",2717421
"eleocharis olivacea torr.",2717421
"eleocharis flaccida var. olivacea fernald & griscom",2717421
"linum rigidum var. compactum (a.nelson) c.m.rogers",2873906
"cuscuta planiflora subsp. godronii (des moul.) kerguélen",2927522
"lupinus sabinii douglas ex hook.",2964594
"medicago echinus dc.",2965405
"medicago intertexta f. variegata (urb.) urb.",2965405
"rubus curtiglandulosus (sudre) w.c.r.watson",2989525
"rubus pubescens var. paracaulis (l.h.bailey) b.boivin",2990699
"pyrus ×dasyphylla (borkh.) bluff & fingerh.",3001561
"padus ssiori (f.schmidt) c.k.schneid.",3023738
"artemisia integrifolia var. subulata (nakai) pamp.",3120684
"artemisia stenophylla kitam.",3120684
"polanisia trachysperma torr. & a.gray",3871569
"polanisia dodecandra var. trachysperma (torr. & a.gray) iltis",3871569
"cleome trachysperma (torr. & a.gray) pax & k.hoffm.",3871569
"calamagrostis epigejos var. extremiorientalis (tzvelev) kitag.",4120643
"calamagrostis kengii t.f.wang",4120643
"phormium cookianum subsp. hookeri (gunn) wardle",4931274
"wolffia borealis (engelmann) landolt & wildi ex gandhi, wiersema & brouillet",5330087
"astragalus cusickii a.gray",5342965
"astragalus cusickii var. flexilipes barneby",5342965
"trifolium isthmocarpum subsp. jaminianum (boiss.) murb.",5359447
"verbesina prostrata l.",5384950
"picridium vulgare desf.",5385655
"reichardia picroides subsp. picroides",5385655
"salix exigua var. columbiana (dorn) dorn",5582419
"zygophyllum pterocarpum subsp. tuvinicum peschkova",7285892
"fragaria moschata x vesca",9968879
"salix arbuscula × lapponum",9988078
"viola canina ssp. canina x rupestris ssp. rupestris",10409313
"viola canina subsp. canina × rupestris subsp. rupestris",10409313
"seriola aethnensis l.",10767432
"hypochaeris glauca (tineo) c.presl",10767432
"cirsium ciliatum (murray) m.bieb.",12195993
"cnicus ciliatus (murray) roth",12195993
"luzula plumosa subsp. plumosa",2700638
"hordeum nodosum l.",2706067
"carex straminea var. mirabilis tuck.",2726348
"bellevalia romana (l.) rchb.",2771972
"galanthus alpinus sosn.",2855327
"galanthus bortkewitschianus koss",2855327
"cuscuta pentagona var. pentagona",2927490
"cuscuta pentagona var. calycina engelm.",2927490
"cotoneaster hupehensis rehder & e.h.wilson",3025920
"bolandra imnahaensis peck",3032565
"erysimum cretaceum (trautv.) schmalh.",3048243
"erysimum cretaceum rupr.",3048243
"pseudognaphalium obtusifolium subsp. obtusifolium",3101060
"gnaphalium polycephalum michx.",3101060
"gnaphalium obtusifolium l.",3101060
"dendranthema indicum (l.) des moul.",3150814
"chrysanthemum indicum var. indicum",3150814
"orobanche cernua var. desertorum (beck) stapf",3173260
"pennisetum villosum fresen.",5290192
"pennisetum villosum r.br.",5290192
"bidens eatonii var. kennebecensis fernald",5391680
"bidens eatonii var. interstes fassett",5391680
"aster radulinus a.gray",5396172
"aster eliasii a.nelson",5396172
"stenotus armerioides nutt.",5402051
"haplopappus armerioides (nutt.) a.gray",5402051
"taraxacum broddesonii g.e.haglund",5698930
"enkianthus campanulatus var. longilobus (nakai) makino",7135609
"enkianthus campanulatus var. palibinii (craib) bean",7135609
"corydalis grubovii mikhailova",7314862
"corydalis stricta stephan",7314862
"hieracium fosheimense adlerz",7495579
"sabulina glaucina (dvoráková) dillenb. & kadereit",7937253
"alsine verna var. collina neilr.",7937253
"minuartia verna subsp. collina (neilr.) domin",7937253
"sabulina villarsii (balb.) rchb.",8021414
"solidago simplex var. ontarioensis (ringius) g.s.ringius",8201274
"cyperus subsquarrosus (muhl.) bauters",9458613
"hemicarpha micrantha (vahl) pax",9458613
"hemicarpha micrantha (vahl) britton",9458613
"epilobium ×montaniforme knaf",9682225
"carex flava × lepidocarpa subsp. jemtlandica",10181635
"carduus acanthoides x nutans",10273374
"geum hispidum × urbanum",10491784
"atriplex calotheca x longipes subsp. longipes",10493121
"atriplex calotheca x longipes ssp. longipes",10493121
"equisetum variegatum var. nelsonii a.a.eaton",2687935
"enneapogon desvauxii p.beauv.",2703892
"enneapogon brachystachyus (jaub. & spach) stapf",2703892
"pappophorum brachystachyum jaub. & spach",2703892
"andropogon gerardi subsp. hallii (hack.) wipff",2706107
"isolepis gracilis kunth",2708280
"filipendula purpurea f. alba (nakai) w.lee, 1996",2987983
"sanicula odorata (raf.) pryer & phillippe",3034839
"cardamine flexuosa var. latifolia (maxim.) makino",3046248
"epilobium inornatum melville",3664889
"elaeagnus ×ebbingei j.door.",4048240
"hieracium rohacsense subsp. bifidellum (zahn) zahn",4247378
"hieracium rohacsense subsp. rauzense (murr) gottschl.",4247378
"hieracium rohacsense subsp. semiatratum (zahn) zahn",4247378
"hieracium rauzense subsp. bifidellum zahn",4247378
"hieracium rohacsense subsp. molaevallis (dalla torre & sarnth.) zahn",4247378
"hieracium subsenile (zahn) prain",4247378
"setaria verticillata subsp. aparine (steud.) asch. & graebn.",5289670
"setaria verticillata var. respiciens (a.rich.) a.braun",5289670
"potentilla isosepala blocki",5367672
"potentilla leucopolitanoides blocki",5367672
"lepidium dictyotum var. dictyotum",5376465
"angelica sachalinensis maxim.",6026462
"angelica anomala subsp. sachalinensis (maxim.) h.ohba",6026462
"sesamoides pygmaea var. sesamoides (l.) kerguélen",7275917
"astrocarpa sesamoides (l.) dc.",7275917
"sesamoides interrupta (boreau) g.lópez",7275917
"lappula semicincta (steven) popov",7295606
"lappula squarrosa subsp. heteracantha (ledeb.) chater",7295606
"lappula semicincta (steven) dobrocz.",7295606
"veronica gracilis velen.",7871681
"veronica velenovskyi uechtr. ex bornm.",7871681
"carex zikae roalson & waterway",8365369
"micranthes sachalinensis (f.schmidt) s.akiyama & h.ohba",8409992
"erigeron compositus var. trifidus (hook.) a.gray",9100438
"epilobium adenocaulon x parviflorum",10196371
"calamagrostis ×thyrsoides k.koch",10432712
"juncus niponensis buchenau",2701776
"calamagrostis breviseta var. debilis kearney",2704906
"allium spurium g.don",2857104
"allium spirale kunth",2857104
"rubus anglohirtus edees",2990748
"rubus villosus aiton",2992000
"sorbaria angustifolia (wenz.) zabel",3012117
"sorbaria lindleyana (wall. ex lindl.) maxim.",3012117
"sorbaria tomentosa var. angustifolia (wenz.) rahn",3012117
"spiraea lindleyana wall.",3012117
"delphinium cyanoreios f. multiplex ewan",3033731
"crucihimalaya mollissima (c.a.mey.) al-shehbaz, o'kane & r.a.price",3041677
"ptarmica ptarmicoides (maxim.) vorosch.",3120021
"hieracium storliense var. similistorliense folin",4242618
"astragalus kentrophyta a.gray",5345834
"astragalus kentrophyta var. kentrophyta",5345834
"astragalus kentrophyta var. implexus (canby ex porter & j.m.coult.) barneby",5345834
"astragalus tegetarius s.watson",5345834
"lotus corniculatus subsp. frondosus freyn",5356867
"styrax japonicus var. calycothrix gilg",5371678
"lepidium cordatum willd. ex steven",5376470
"lepidium cordatum var. ovato-orbiculatum",5376470
"iberis contracta subsp. welwitschii (boiss.) moreno",5377207
"pallenis spinosa subsp. spinosa",5385215
"asteriscus spinosus (l.) sch.bip.",5385215
"pallenis croatica graebn.",5385215
"cota triumfetti (l.) gay",5390630
"cota triumfetti subsp. triumfetti",5390630
"conioselinum victoris schischk.",5538057
"cnidium olaense gorovoj & n.s.pavlova",5538058
"sitanion hystrix var. brevifolium (j.g.sm.) c.l.hitchc.",5672395
"sitanion longifolium j.g.sm.",5672395
"elymus elymoides var. brevifolius (j.g.sm.) dorn",5672395
"elymus longifolius (j.g.sm.) gould",5672395
"sitanion brevifolium j.g.sm.",5672395
"calycanthus praecox l.",7275851
"chimonanthus fragrans (loisel.) lindl.",7275851
"eritrichium thymifolium (a.dc.) y.s.lian & j.q.wang",7294921
"echinospermum thymifolium a.dc.",7294921
"rhododendron augustinii hemsl.",7328064
"rhododendron augustinii subsp. chasmanthum (diels) cullen",7328064
"veronica heureka (m.a.fisch.) tzvelev",7855349
"silene annulata thore",8150863
"silene reticulata fenzl",8150863
"pilosella substoloniflora (peter) soják",9528964
"iberodes linifolia (l.) serrano, r.carbajal & s.ortiz",9629001
"microsorum pustulatum (g.forst.) copel.",11923657
"orchis ×mortonii druce",12129753
"eleocharis acicularis f. filiformis osten",2717329
"platanthera metabifolia f.maek.",2798414
"platanthera bifolia subsp. extremiorientalis (nevski) soó",2798414
"phlox caespitosa subsp. pulvinata wherry",2927719
"pyracantha crenulata (d.don) m.roem.",2988172
"pyracantha rogersiana (a.b.jacks.) bean",2988172
"rosa ×umbelliflora sw.",3003938
"erysimum pallidiflorum szépl. ex jáv.",3048470
"verbesina alternifolia (l.) britton",3147815
"actinomeris alternifolia (l.) dc.",3147815
"actinomeris squarrosa nutt.",3147815
"papaver microcarpum subsp. czekanowskii (tolm.) tolm.",3602221
"mentha ×scribae f.w.schultz",3902478
"mentha ×palatina (f.w.schultz) f.w.schultz",3902478
"mentha ×scordiastrum f.w.schultz ex malinv.",3902478
"mentha ×subtomentosa (strail) strail",3902478
"mentha ×wolhwerthiana f.w.schultz, 1854",3902478
"festuca versicolor subsp. versicolor",4111391
"achnatherum extremiorientale keng",4141484
"achnatherum pekinense (hance) ohwi",4141484
"stipa effusa (maxim.) nakai ex honda",4141484
"sedum ellacombeanum praeger",4201717
"pteris serrulata l.fil.",5275415
"pycnodoria multifida (poir.) small",5275415
"pinus leucodermis antoine",5285247
"pinus heldreichii subsp. leucodermis (antoine) e.murray",5285247
"pinus heldreichii var. leucodermis (antoine) markgr. ex fitschen",5285247
"viola pedata var. pedata",5331278
"viola pedata f. rosea a.l.sanders",5331278
"viola pedata var. lineariloba dc.",5331278
"hesperogenia stricklandii j.m.coult. & rose",5371835
"microstigma deflexum (bunge) juz. ex czerniak.",5376093
"microseris laciniata subsp. leptosepala (nutt.) k.l.chambers",5399438
"scorzonella laciniata (hook.) sch.bip.",5399438
"microseris laciniata subsp. laciniata",5399438
"townsendia sericea hook.",5401936
"linaria spartea (l.) willd.",5415017
"linaria spartea (l.) desf., 1804",5415017
"linaria spartea hoffmanns. & link",5415017
"sitanion hystrix var. hordeoides (suksd.) c.l.hitchc.",5672745
"sitanion hordeoides suksd.",5672745
"greeneocharis circumscissa (hook. & arn.) rydb.",6395219
"greeneocharis circumscissa var. rosulata (j.t.howell) hasenstab & m.g.simpson",6395219
"piptocalyx circumscissus (hook. & arn.) torr.",6395219
"cryptantha circumscissa var. circumscissa",6395219
"greeneocharis circumscissa var. circumscissa",6395219
"avena planiculmis schrad.",6559944
"avenula planiculmis (schrad.) w.sauer & chmel.",6559944
"avenastrum planiculme (schrad.) opiz",6559944
"helictochloa planiculmis (schrad.) romero zarco",6559944
"sparganium eurycarpum engelm. ex gray",7362860
"silene fimbriata sims",7675955
"silene simsii f.jafari, rabeler & oxelman",7675955
"hieracium hoppeanum wallr. ex nyman, 1879",7991917
"veratrum grandiflorum (maxim. ex baker) loes.",8652850
"salix lapponum x repens ssp. repens",10253937
"pseudogalium paradoxum (maxim.) l.e yang, z.l.nie & h.sun",11084061
"galium paradoxum subsp. paradoxum",11084061
"echinochloa crus-galli var. oryzicola (vasinger) ohwi",2702820
"echinochloa oryzicola (vasinger) vasinger",2702820
"echinochloa phyllopogon (stapf) stapf ex kossenko",2702820
"echinochloa hispidula (retz.) nees",2702820
"echinochloa crus-galli var. hispidula (retz.) honda",2702820
"echinochloa crus-galli subsp. erecta (pollacci) cif. & giacom.",2702820
"echinochloa hispidula (retz.) nees ex royle",2702820
"echinochloa macrocarpa vasinger",2702820
"allium firmotunicatum fomin",2857640
"arisarum vulgare subsp. vulgare",2867495
"adlumia cirrhosa raf.",2888561
"elaeagnus multiflora var. multiflora",3039272
"arabis turczaninovii ledeb.",3043497
"boechera falcata (turcz.) al-shehbaz",3043497
"conyzigeron ×huelsenii (vatke) rauschert",3095939
"senecio pricei n.d.simpson",3108264
"scorzonera alpina hoppe",3111067
"scorzonera aristata ramond",3111067
"scorzonera grandiflora lapeyr.",3111067
"haplopappus integrifolius porter ex a.gray",3134367
"haplopappus integrifolius var. integrifolius",3134367
"rhinactinidia eremophila subsp. tuvinica koroljuk",3141325
"krylovia eremophila (bunge) schischk. ex tamamsch., 1959",3141325
"rhinactina uniflora bunge ex dc.",3141325
"osmanthus aquifolium (thunb.) siebold",3172276
"cymopterus nivalis s.watson",3628815
"pseudocymopterus bipinnatus (s.watson) j.m.coult. & rose",3628815
"populus litwinowiana dode",3804846
"populus diversifolia schrenk",3804846
"erodium maculatum salzm. ex c.presl",3827007
"medicago sativa subsp. caerulea (less. ex ledeb.) schmalh.",3966270
"medicago lessingii fisch. & c.a.mey. ex kar.",3966270
"rumex nebroides campd.",4038120
"sasa makinoi nakai",4129057
"sasa rivularis nakai",4129057
"pinus parviflora var. pentaphylla (mayr) a.henry",5285589
"pinus parviflora var. parviflora",5285589
"pinus parviflora f. glauca beissn.",5285589
"collinsia bicolor benth.",5414959
"salix herbacea x phylicifolia x polaris",5582873
"salix xarctogena flod.",5582873
"oenothera tetragona roth",6427785
"oenothera hybrida michx.",6427785
"oenothera fruticosa subsp. tetragona (roth) w.l.wagner",6427785
"oenothera fruticosa var. fraseri (pursh) hook.",6427785
"oenothera glauca michx.",6427785
"gentiana froelichii subsp. froelichii",7270581
"gentiana froelichii jan",7270581
"gentiana froelichii subsp. zenariae f.martini & poldini",7270581
"plectranthus japonicus var. glaucocalyx (maxim.) koidz.",7308617
"isodon japonicus (burm.f.) h.hara",7308617
"rabdosia japonica (burm.f.) h.hara",7308617
"isodon japonicus var. glaucocalyx (maxim.) h.w.li",7308617
"plectranthus glaucocalyx maxim.",7308617
"plectranthus japonicus var. japonicus",7308617
"amaranthus dinteri var. uncinatus thell.",7323340
"amaranthus capensis subsp. uncinatus (thell.) brenan",7323340
"chrysosplenium dezhnevii (jurtzev) kharkev.",7339593
"chrysosplenium pacificum hultén",7339593
"camphora glandulifera (wall.) nees",7580207
"cinnamomum glanduliferum (wall.) nees",7580207
"fritillaria meleagris subsp. burnatii (planch.) rix",9076498
"fritillaria tubaeformis var. burnatii (planch.) rouy",9076498
"fritillaria tubiformis subsp. moggridgei (boiss. & reut. ex planch.) rix",9076498
"fritillaria tubaeformis gren. & godr.",9076498
"fritillaria tubaeformis subsp. moggridgei (boiss. & reut. ex planch.) rix",9076498
"climacoptera crassa (m.bieb.) botsch.",9284811
"arctium ×debrayi senay",9378826
"lappa ×subracemosa simonk.",9378826
"viola canina subsp. montana x rupestris subsp. rupestris",10008035
"viola canina ssp. montana x rupestris ssp. rupestris",10008035
"salix aurita x lapponum x myrtilloides",10272729
"carex demissa × lepidocarpa subsp. lepidocarpa",10615777
"carex demissa x lepidocarpa ssp. lepidocarpa",10615777
"sparganium microcarpum x neglectum",10616964
"kitamuria glehnii (f.schmidt) g.l.nesom",10802982
"lycopodium complanatum var. habereri (house) b.boivin",2688401
"eriocaulon rollandii j.rousseau",2690922
"ornithogalum pannonicum chaix",2772946
"ornithogalum pannonicum chaix ex vill.",2772946
"listera australis lindl.",2816201
"malus hybrida desf.",3001077
"malus theifera rehder",3001077
"calycanthus floridus var. glaucus (willd.) torr. & a.gray",3034113
"calycanthus fertilis walter",3034113
"calycanthus glaucus willd.",3034113
"calycanthus laevigatus willd.",3034113
"cochlearia globosa (turcz.) ledeb.",3053159
"salsola pellucida litv.",3083955
"haplopappus resinosus (nutt.) a.gray",3102960
"aster urophyllus lindl. ex dc., 1836",3151451
"aster urophyllus lindl.",3151451
"penstemon angustifolius var. angustifolius",3171336
"holosteum umbellatum subsp. glutinosum (m.bieb.) nyman",3810520
"holosteum polygamum k.koch",3810520
"holosteum heuffelii wierzb.",3810520
"aconitum delphinifolium subsp. kuzenevae (vorosch.) vorosch.",3924784
"soldanella minima subsp. austriaca (vierh.) lüdi",4005409
"phytolacca clavigera w.w.sm.",4192540
"aegilops ovata var. hirsuta eig",5289781
"aegilops erratica jord. & fourr.",5289781
"aegilops ovata subsp. atlantica eig",5289781
"aegilops ovata subsp. ovata",5289781
"aegilops ovata subsp. planiuscula zhuk.",5289781
"aegilops ovata var. eventricosa eig",5289781
"aegilops ovata var. microstachys (jord. & fourr.) rouy",5289781
"triticum ovatum (l.) gren. & godr.",5289781
"triticum ventricosum (tausch) ces., pass. & gibelli",5289791
"cercis reniformis engelm. ex a.gray",5353583
"bidens subalternans var. simulans sherff",5391882
"bidens subalternans var. unipinnata sherff",5391882
"micranthes unalaschcensis (sternb.) gornall & h.ohba",5567571
"micranthes unalaschensis (sternb.) gornall & h.ohba",5567571
"saxifraga calycina subsp. unalaschcensis (sternb.) hultén",5567571
"saxifraga unalaschensis sternb.",5567571
"ceratophyllum oryzetorum kom.",7263169
"ceratophyllum demersum subsp. platyacanthum (cham.) nyman",7263169
"ceratophyllum pentacanthum haynald",7263169
"ceratophyllum platyacanthum subsp. platyacanthum",7263169
"silene donetzica kleopow",7268272
"silene sillingeri hendrych",7268272
"aconitum subvillosum vorosch.",7278200
"aconitum ochotense rchb.",7278200
"aconitum volubile var. villosum (rchb.) regel",7278200
"aconitum tschangbaischanense s.h.li & y.h.huang",7278200
"bruckenthalia spiculifolia (salisb.) rchb.",7327980
"aria hibernica (e.f.warb.) sennikov & kurtto",9254502
"calamagrostis ×rigens lindgr.",9674232
"carex magellanica × rariflora",10484247
"carex magellanica x rariflora",10484247
"carex magellanica ssp. irrigua x rariflora",10484247
"juncus arcticus × filiformis",10636670
"juncus arcticus x filiformis",10636670
"carex rhomalea (fernald) lepage",2728595
"asparagus burjaticus var. baicalensis n.v.vlassova",2768435
"allium oreophilum var. ostrowskianum (regel) regel",2856614
"cucurbita melanosperma a.braun",2874512
"ranunculus acriformis var. montanensis (rydb.) l.d.benson",3033495
"ranunculus montanensis rydb.",3033495
"gamochaeta americana (mill.) wedd.",3103158
"gnaphalium americanum mill.",3103158
"gamochaeta coarctata (willd.) kerguélen",3103158
"artemisia arctica subsp. subarctica (krasch.) hultén",3120854
"poa granitica braun-blanq.",4121637
"poa deylii chrtek & v.jirásek",4121637
"sasa tyuhgokensis makino",4128359
"brickellia oblongifolia nutt.",5388420
"brickellia oblongifolia subsp. oblongifolia",5388420
"coleosanthus oblongifolius (nutt.) kuntze",5388420
"hyssopus cuspidatus var. albiflorus c.y.wu & h.w.li",5609245
"valeriana fasciculata vorosch. & gorovoj",7298913
"valeriana ajanensis subsp. fasciculata (vorosch. & gorovoj) vorosch.",7298913
"centranthus angustifolius var. lecoqii (jord.) lange",7298976
"palimbia salsa (l.f.) dc.",7837007
"palimbia salsa (l.fil.) besser",7837007
"kickxia commutata subsp. commutata",8111514
"linaria commutata bernh.",8111514
"sapindus affinis (newberry, 1868)",9007583
"dactylorhiza incarnata × maculata ssp. fuchsii",9849045
"dactylorhiza incarnata x maculata subsp. fuchsii",9849045
"salix hastata ssp. vegeta x repens ssp. repens",10118756
"salix hastata subsp. vegeta × repens subsp. repens",10118756
"nymphaea alba subsp. candida x tetragona",10704188
"oxytropis tatarica knjaz.",10873930
"thelypteris nevadensis (baker) clute ex c.v.morton",11688881
"parathelypteris nevadensis (baker) holttum",11688881
"thelypteris oregana (c.chr.) h.st.john",11688881
"bromus anomalus rupr.",2703745
"bromopsis anomala (rupr. ex e.fourn.) holub",2703745
"carex eriophylla (kük.) kom.",2722988
"carex stenantha var. taisetsuensis akiyama",2727625
"ophrys ×benacensis (reisigl) o.danesch & e.danesch",2792725
"ophrys ×agustinii kreutz",2792725
"kalmia latifolia f. myrtifolia (bosse ex h.jaeger) k.koch",2883005
"galium mexicanum kunth",2914829
"galium asperrimum a.gray",2914829
"galium mexicanum subsp. asperrimum (a.gray) dempster",2914829
"galium asperulum (a.gray) rydb.",2914829
"galium mexicanum var. asperulum (a.gray) dempster",2914829
"ipomoea batatas var. batatas",2928551
"ipomoea batatas (l.) poir., 1804",2928551
"suaeda moquinii (torr.) greene",3083536
"pyrethrum cinerariifolium trevis.",3118284
"chrysanthemum turreanum vis.",3118284
"hieracium ungavense lepage",3135967
"galactites elegans (all.) nyman ex soldano",3137579
"galactites tomentosa var. elegans (all.) dc., 1837",3137579
"magnolia campbellii subsp. mollicomata (w.w.sm.) johnstone",3152974
"magnolia campbellii var. mollicomata (w.w.sm.) f.s.ward",3152974
"magnolia heptapeta (buc'hoz) dandy",3153582
"yulania denudata (desr.) d.l.fu",3153582
"veronica schizantha (piper) m.m.mart.ort. & albach",3171794
"hydrangea villosa rehder",3645663
"epilobium campestre (jeps.) hoch & w.l.wagner",3667152
"boisduvalia glabella (nutt.) walp.",3667152
"gentianella azurea (bunge) holub",3844297
"gentiana azurea bunge",3844297
"gentiana ×gaudiniana e.thomas ex w.d.j.koch",3844621
"hegemone chartosepala (schipcz.) a.p.khokhr.",3923104
"picea brachytyla (franch.) e.pritz.",5284927
"picea complanata mast.",5284927
"picea sargentiana rehd. & e.h.wilson",5284927
"castanopsis chrysophylla (douglas ex hook.) a.dc.",5333315
"chrysolepis chrysophylla var. chrysophylla",5333315
"kummerovia striata (thunb.) schindl.",5352523
"lespedeza striata (thunb.) hook. & arn.",5352523
"potentilla glandulifera, 1869",5365799
"elytrigia ×oliveri (druce) kerguélen ex carreras mart.",5672155
"taraxacum nemorum g.e.haglund",5697229
"dianthus glabriusculus (kit.) borbás",7267745
"dianthus collinus subsp. glabriusculus (kit.) thaisz",7267745
"dianthus asper var. collinus (waldst. & kit.) ser.",7267745
"plantago lessingii fisch. & c.a.mey.",7303085
"plantago minuta subsp. lessingii (fisch. & c.a.mey.) tzvelev",7303085
"osmorhiza claytonii macl.",7787204
"hulthemia berberifolia (pall.) dumort.",8258890
"hulthemia persica (michaut ex juss.) bornm.",8258890
"rosa berberifolia pall.",8258890
"rosa persica michaut ex juss.",8258890
"thymus pulegioides x vulgaris",9962452
"thymus pulegioides var. citriodora",9962452
"sparganium angustifolium x natans",10440850
"fothergilla major (sims) sweet",10865929
"pentanema caspicum (f.k.blum ex ledeb.) g.v.boiko, korniy. & mosyakin",11079147
"inula caspica f.k.blum",11079147
"juncus greenei var. greenei",2701279
"hosta coerulea (andrews) tratt.",2771207
"hosta caerulea (andrews) tratt.",2771207
"hosta coerulea walp.",2771207
"geranium sieboldii maxim.",2890973
"geranium japonicum franch. & sav.",2890973
"lappula cinerea piper",2925928
"gilia tenella (a.gray) a.nelson & j.f.macbr.",2927565
"solanum sarachioides rusby",2929650
"crataegus meyeri pojark.",3014768
"galatella hauptii (ledeb.) lindl. ex lindl., 1836",3091600
"actinidia purpurea rehder",3189693
"actinidia arguta var. arguta",3189693
"actinidia arguta var. cordifolia (miq.) bean",3189693
"actinidia arguta var. giraldii (diels) c.f.liang ex c.w.chang",3189693
"bupleurum scheffleri hampe",3635713
"ranunculus lapponicus soleirol ex nyman",3930823
"limonium tomentellum subsp. alutaceum (steven) moysiyenko",4088407
"stipagrostis pennata (trin.) de winter",4130370
"rhododendron kotschyi simonk.",4172452
"centaurea triumfettii subsp. stricta (waldst. & kit.) dostál",4247542
"leonotis nepetifolia (l.) w.t.aiton, 1811",4924659
"leonurus nepetifolius (l.) mill.",4924659
"potentilla formosa d.don",5367214
"geum ×tirolense a.kern.",5369777
"clarkia gracilis subsp. gracilis",5420943
"godetia gracilis piper",5420943
"elatine triandra var. americana (pursh) fassett",5421107
"solidago simplex var. monticola (porter) g.s.ringius",6065147
"solidago simplex var. randii (porter) kartesz & gandhi",6065147
"solidago spathulata var. randii (porter) cronquist",6065147
"solidago simplex subsp. randii (porter) g.s.ringius",6065147
"solidago glutinosa subsp. randii (porter) cronquist",6065147
"salix serrulatifolia e.l.wolf",7266547
"salix serrulatifolia var. subintegrifolia chang y.yang",7266547
"salix alberti regel",7266547
"aconitum sachalinense subsp. yezoense (nakai) kadota",7276652
"thymus pulcherrimus subsp. sudeticus (lyka) p.a.schmidt",7306766
"thymus carpathicus čelak.",7306766
"thymus sudeticus opiz ex borbás",7306766
"paripteris gigantea (sternberg, 1825)",7345005
