rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Polygonum boreale,Polygonum boreale (Lange) Small,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000489646,urn:lsid:ipni.org:names:206116-2,708615,Polygonum boreale,species,wfo-4000030745,Small,Polygonaceae,"","",,Polygonum,"",boreale,"",species,Valid,Bull. Torrey Bot. Club 21: 479 (1894),Accepted,"",wfo-0000734066,,"Source in seed data: cmp Updated scientificnameAuthorship from (Lange) Small to Small, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2574642 >The Plant List v.1.",http://www.theplantlist.org/tpl1.1/record/kew-2574642,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2574642,"",FALSE,"","","",""
Polygonum convolvulus L.,Polygonum convolvulus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000685786,urn:lsid:ipni.org:names:103354-2,935267,Fallopia convolvulus,species,wfo-4000014581,(L.) Á.Löve,Polygonaceae,"","",,Fallopia,"",convolvulus,"",species,Valid,Taxon 19: 200 (1970),Accepted,"",wfo-0000489602,,"Source in seed data: cmp Update namepublishedIn from Taxon 19: 200 1970  to Taxon 19: 200 (1970), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2807634 >The Plan",http://www.theplantlist.org/tpl1.1/record/kew-2807634,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2807634,"",TRUE,Synonym,wfo-0000489602,Polygonum convolvulus,""
Potentilla erecta,Potentilla erecta (L.) Räuschel,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,9,1,wfo-0000984938,urn:lsid:ipni.org:names:60457410-2,1192,Potentilla erecta,species,wfo-4000031030,(L.) Raeusch.,Rosaceae,"","",,Potentilla,"",erecta,"",species,Valid,"Nomencl. Bot. , ed. 3: 152 (1797)",Accepted,"",wfo-0000984985,,"Source in seed data: rjp Update namepublishedIn from Nomencl. Bot. [Raeusch.] 152. 1797  to Nomencl. Bot. , ed. 3: 152 (1797), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",http://www.theplantlist.org/tpl1.1/record/rjp-1192,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-1192,"",FALSE,"","","",Not a synonym
Potentilla norvegica L.,Potentilla norvegica L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,10,1,wfo-0000988932,urn:lsid:ipni.org:names:728598-1,17,Potentilla norvegica,species,wfo-4000031030,L.,Rosaceae,"","",,Potentilla,"",norvegica,"",species,Valid,Sp. Pl. : 499 (1753),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 499 1753  to Sp. Pl. : 499 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/rjp-17,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-17,"",FALSE,"","","",Accepted
Potentilla tergemina Soják,Potentilla tergemina Soják,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,11,1,wfo-0000991629,urn:lsid:ipni.org:names:729105-1,2042,Potentilla tergemina,species,wfo-4000031030,Soják,Rosaceae,"","",,Potentilla,"",tergemina,"",species,Valid,Preslia 36: 26 (1964),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Preslia xxxvi. 26 (1964).  to Preslia 36: 26 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-2042 >The",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:729105-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-2042,"",FALSE,"","","",""
Primula elatior,Primula elatior (L.) L.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,1,1,wfo-0000483455,urn:lsid:ipni.org:names:701870-1,699300,Primula elatior,species,wfo-4000031131,Hill,Primulaceae,"","",,Primula,"",elatior,"",species,Valid,Veg. Syst. 8: 25 (1765),Accepted,"",wfo-0000747214,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Hill to Hill, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2564876 >The Plant List v.1.1.</a",http://www.theplantlist.org/tpl1.1/record/kew-2564876,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2564876,"",FALSE,"","","",""
Prunella vulgaris L.,Prunella vulgaris L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,6,2,1,wfo-0000283763,urn:lsid:ipni.org:names:60428648-2,166038,Prunella vulgaris  subsp. lanceolata,subspecies,wfo-0000283746,(W.P.C.Barton) Piper & Beattie,Lamiaceae,"","",,Prunella,"",vulgaris,lanceolata,subspecies,Valid,Fl. N.W. Coast : 311 (1915),Accepted,"",wfo-0000283722,,"Source in seed data: wcs Update namepublishedIn from Fl. N.W. Coast [Piper & Beattie] 311. 1915 [10 Nov 1915]  to Fl. N.W. Coast : 311 (1915), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",http://www.theplantlist.org/tpl1.1/record/kew-166038,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-166038,"",TRUE,Synonym,wfo-0000283747,Prunella vulgaris f. alba,smallest ID
Prunus padus L.,Prunus padus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,3,1,wfo-0001326256,urn:lsid:ipni.org:names:889870-1,889870-1,Prunus padus f. glauca,form,"",(Nakai) Kitag.,Rosaceae,"","",,Prunus,"",padus,glauca,form,"",Neolin. Fl. Manshur. 378. 1979,Unchecked,"","",,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Puccinellia distans,Puccinellia distans (Jacq.) Parl.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,4,1,wfo-0000895236,urn:lsid:ipni.org:names:1026660-2,438643,Puccinellia distans,species,wfo-4000032149,(Jacq.) Parl.,Poaceae,"","",,Puccinellia,"",distans,"",species,Valid,Fl. Ital.  1: 367 (1850),Accepted,"",wfo-0000892163,,"Source in seed data: wcs Update namepublishedIn from Fl. Ital. 1: 367 1850  to Fl. Ital. 1: 367 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-438643 >The",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1026660-2,The Poaceae TEN,A,kew-438643,"",FALSE,"","","",""
Puccinellia hauptiana,Puccinellia hauptiana (Trin. ex V.I. Krecz.) Kitag.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,5,1,wfo-0000895313,urn:lsid:ipni.org:names:1171089-2,438715,Puccinellia hauptiana,species,wfo-4000032149,(V.I.Krecz.) Kitag.,Poaceae,"","",,Puccinellia,"",hauptiana,"",species,Valid,Rep. Inst. Sci. Res. Manchoukuo  1: 255 (1937),Accepted,"",wfo-0000851327,,"Source in seed data: wcs Update namepublishedIn from   to Rep. Inst. Sci. Res. Manchoukuo 1: 255 (1937), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-438715 >Th",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1171089-2,The Poaceae TEN,A,kew-438715,"",FALSE,"","","",""
Ranunculus acris L.,Ranunculus acris L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,6,1,wfo-0000461396,urn:lsid:ipni.org:names:712125-1,660514,Ranunculus acris,species,wfo-4000032540,L.,Ranunculaceae,"","",,Ranunculus,"",acris,"",species,Valid,Sp. Pl. : 554 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 554 1753  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2524461 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2524461,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2524461,"",TRUE,Synonym,wfo-0001129682,Ranunculus acris f. acris,""
Ranunculus acris subsp. friesianus,Ranunculus acris subsp. friesianus (Jordan) Syme,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,7,1,wfo-0000735251,"",997400,Ranunculus acris  subsp. friesianus,subspecies,wfo-0000461396,(Jord.) Rouy & Foucaud,Ranunculaceae,"","",,Ranunculus,"",acris,friesianus,subspecies,Valid,Fl. France 1: 103 1893,Accepted,"",wfo-0000460762,,Source in seed data: cmp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2870835 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/kew-2870835 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/kew-2870835,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2870835,"",TRUE,Synonym,wfo-0001129576,Ranunculus acris subsp. friesianus,""
Ranunculus auricomus agg.,Ranunculus auricomus agg.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,8,1,wfo-0000460406,urn:lsid:ipni.org:names:712684-1,659314,Ranunculus fallax,species,wfo-4000032540,(Wimm. & Grab.) Sloboda,Ranunculaceae,"","",,Ranunculus,"",fallax,"",species,Valid,Rostlinnictví : 679 (1852),Accepted,"",wfo-0000735267,,"Source in seed data: cmp Update namepublishedIn from Rostlinnictví 679. 1852 ; cf. Holub in Preslia. 46(2): 169. 1974 to Rostlinnictví : 679 (1852), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www",http://www.theplantlist.org/tpl1.1/record/kew-2523261,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2523261,"",TRUE,Synonym,wfo-0000735267,Ranunculus auricomus var. fallax,""
Ranunculus polyanthemos L.,Ranunculus polyanthemos L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,9,1,wfo-0000463507,urn:lsid:ipni.org:names:713553-1,663095,Ranunculus polyanthemos,species,wfo-4000032540,L.,Ranunculaceae,"","",,Ranunculus,"",polyanthemos,"",species,Valid,Sp. Pl. : 554 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 554. 1753 [1 May 1753]  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-25",http://www.theplantlist.org/tpl1.1/record/kew-2527047,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2527047,"",FALSE,"","","",""
Ranunculus repens L.,Ranunculus repens L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,10,1,wfo-0000463198,urn:lsid:ipni.org:names:713678-1,662736,Ranunculus repens,species,wfo-4000032540,L.,Ranunculaceae,"","",,Ranunculus,"",repens,"",species,Valid,Sp. Pl. : 554 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 554 1753  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2526688 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2526688,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2526688,"",TRUE,Synonym,wfo-0001130308,Ranunculus repens var. major,""
Ranunculus sceleratus subsp. sceleratus L.,Ranunculus sceleratus subsp. sceleratus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,21,11,1,wfo-0000463300,urn:lsid:ipni.org:names:713776-1,662854,Ranunculus sceleratus,species,wfo-4000032540,L.,Ranunculaceae,"","",,Ranunculus,"",sceleratus,"",species,Valid,Sp. Pl. : 551 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 551 1753  to Sp. Pl. : 551 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2526806 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2526806,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2526806,"",FALSE,"","","",""
Ranunculus subborealis subsp. villosus,Ranunculus subborealis subsp. villosus (Drabble) Elven,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,1,1,wfo-0001368298,urn:lsid:ipni.org:names:77099613-1,77099613-1,Ranunculus subborealis subsp. villosus,subspecies,"",(Drabble) Elven,Ranunculaceae,"","",,Ranunculus,"",subborealis,villosus,subspecies,"",J. Bot. Res. Inst. Texas 2(1): 438. 2008 [24 Jul 2008],Unchecked,"","",,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Rhinanthus minor L.,Rhinanthus minor L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,2,1,wfo-0000464163,urn:lsid:ipni.org:names:808833-1,664051,Rhinanthus riphaeus,species,wfo-4000032946,Krock.,Orobanchaceae,"","",,Rhinanthus,"",riphaeus,"",species,Valid,"Fl. Siles. , Suppl. 2: 160 (1823)",Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Siles. Suppl. ii. 160.  to Fl. Siles. , Suppl. 2: 160 (1823), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:808833-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2528006,"",TRUE,Synonym,wfo-0001400257,Rhinanthus minor var. minor,""
Rorippa barbareifolia,Rorippa barbareifolia (DC.) Kitag.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,4,1,wfo-0001216403,urn:lsid:ipni.org:names:222120-2,4100241,Rorippa barbareifolia,species,wfo-4000033475,(DC.) Kitag.,Brassicaceae,"","",,Rorippa,"",barbareifolia,"",species,Valid,J. Jap. Bot. 13: 137 (1937),Accepted,"",wfo-0000582145,,"Source in seed data: tro Update namepublishedIn from J. Jap. Bot. 13(2): 137 1937  to J. Jap. Bot. 13: 137 (1937), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-",http://www.theplantlist.org/tpl1.1/record/tro-4100241,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-4100241,"",FALSE,"","","",""
Rorippa palustris subsp. palustris,Rorippa palustris subsp. palustris (L.) Besser,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,5,1,wfo-0000399555,urn:lsid:ipni.org:names:288669-1,555370,Rorippa palustris,species,wfo-4000033475,Besser,Brassicaceae,"","",,Rorippa,"",palustris,"",species,Valid,Enum. Pl. Volh. : 27 (1821),Accepted,"",wfo-0000734359,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Besser to Besser, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2417173 >The Plant List v.1.1",http://www.theplantlist.org/tpl1.1/record/kew-2417173,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2417173,"",TRUE,Synonym,wfo-0001217364,Rorippa palustris subsp. palustris,""
Rubus idaeus subsp. idaeus L.,Rubus idaeus subsp. idaeus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0001000827,urn:lsid:ipni.org:names:298089-2,310,Rubus idaeus,species,wfo-4000033581,L.,Rosaceae,"","",,Rubus,"",idaeus,"",species,Valid,Sp. Pl. : 492 (1753),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 492 1753  to Sp. Pl. : 492 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/rjp-310,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-310,"",TRUE,Synonym,wfo-0001006864,Rubus idaeus subsp. idaeus,""
Rumex acetosa L.,Rumex acetosa L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,7,2,wfo-0000400074,urn:lsid:ipni.org:names:224511-2,556408,Rumex thyrsiflorus,species,wfo-4000033616,Fingerh.,Polygonaceae,"","",,Rumex,"",thyrsiflorus,"",species,Valid,Linnaea 4: 380 (1829),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Linnaea 4: 380 1829  to Linnaea 4: 380 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418220 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2418220,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2418220,"",TRUE,Synonym,wfo-0001234572,Rumex acetosa var. crispus,smallest ID
Rumex acetosella L.,Rumex acetosella L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,12,8,1,wfo-0000403586,urn:lsid:ipni.org:names:145048-3,562279,Rumex acetosella,species,wfo-4000033616,L.,Polygonaceae,"","",,Rumex,"",acetosella,"",species,Valid,Species Plantarum 2  1753,Accepted,"","",,"Source in seed data: cmp Updated namepublishedIn from Sp. Pl. 538 1753  to Species Plantarum 2  1753 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424185 >The",http://www.theplantlist.org/tpl1.1/record/kew-2424185,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2424185,"",TRUE,Synonym,wfo-0000406393,Rumex acetosella var. vulgaris,smallest ID
Rumex aquaticus L.,Rumex aquaticus L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,15,9,1,wfo-0000406392,urn:lsid:ipni.org:names:60435397-2,567954,Rumex aquaticus  subsp. arcticus,subspecies,wfo-0000403540,(Trautv.) Hiitonen,Polygonaceae,"","",,Rumex,"",aquaticus,arcticus,subspecies,Valid,Suom. Kasvio : 297 (1933),Accepted,"",wfo-0000403567,,"Source in seed data: cmp Update namepublishedIn from Suom. Kasvio 297 1933  to Suom. Kasvio : 297 (1933), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2429971 >",http://www.theplantlist.org/tpl1.1/record/kew-2429971,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2429971,"",FALSE,"","","",Not a synonym
Rumex confertus Willd.,Rumex confertus Willd.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,10,1,wfo-0000403630,urn:lsid:ipni.org:names:697000-1,562337,Rumex confertus,species,wfo-4000033616,Willd.,Polygonaceae,"","",,Rumex,"",confertus,"",species,Valid,Enum. Pl. : 397 (1809),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. 397 1809  to Enum. Pl. : 397 (1809), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424243 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2424243,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2424243,"",FALSE,"","","",""
Rumex crispus L.,Rumex crispus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,12,11,1,wfo-0000400136,urn:lsid:ipni.org:names:697523-1,556504,Rumex stenophyllus,species,wfo-4000033616,Ledeb.,Polygonaceae,"","",,Rumex,"",stenophyllus,"",species,Valid,Fl. Altaic. 2: 58 (1830),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Fl. Altaic. 2: 58 1830  to Fl. Altaic. 2: 58 (1830), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418316 >",http://www.theplantlist.org/tpl1.1/record/kew-2418316,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2418316,"",TRUE,Synonym,wfo-0001234587,Rumex crispus var. dentatus,""
Sagina procumbens L.,Sagina procumbens L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,12,2,1,wfo-0000438492,urn:lsid:ipni.org:names:302082-2,622067,Sagina procumbens,species,wfo-4000033779,L.,Caryophyllaceae,"","",,Sagina,"",procumbens,"",species,Valid,Sp. Pl. : 128 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 128 1753  to Sp. Pl. : 128 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2485289 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2485289,The Caryophyllales TEN -The Caryophyllales Network,A,kew-2485289,"",TRUE,Synonym,wfo-0001291844,Sagina procumbens var. compacta,""
Salix alaxensis,Salix alaxensis (Anderss.) Coville,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,3,1,wfo-0000929086,urn:lsid:ipni.org:names:225567-2,1033316,Salix alaxensis,species,wfo-4000033844,Coville,Salicaceae,"","",,Salix,"",alaxensis,"",species,Valid,Proc. Wash. Acad. Sci. 2: 280 (1900),Accepted,"","",,"Source in seed data: cmp Updated scientificnameAuthorship from (Andersson) Coville to Coville, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-5001523 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-5001523,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-5001523,"",FALSE,"","","",""
Salix myrsinifolia subsp. borealis,Salix myrsinifolia subsp. borealis (Flod.) A.K.Skvortsov,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,4,1,wfo-1200009795,urn:lsid:ipni.org:names:77201629-1,"",Salix myrsinifolia subsp. borealis,subspecies,"",(Fr.) Hyl.,Salicaceae,"","",,Salix,"",myrsinifolia,borealis,subspecies,"",Nordisk Karlvaxtfl. 2: 387. 1966,Unchecked,"","",,"","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Sanguisorba alpina Bunge,Sanguisorba alpina Bunge,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,5,1,wfo-0001015999,urn:lsid:ipni.org:names:741331-1,6599,Sanguisorba alpina,species,wfo-4000033941,Bunge,Rosaceae,"","",,Sanguisorba,"",alpina,"",species,Valid,Fl. Altaic. 1: 142 (1829),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from in Ledeb. Fl. Alt. i. 142.  to Fl. Altaic. 1: 142 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-6599",http://www.theplantlist.org/tpl1.1/record/rjp-6599,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-6599,"",FALSE,"","","",""
Schedonorus pratensis,Schedonorus pratensis (Huds.) P. Beauv.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,6,1,wfo-0000878460,urn:lsid:ipni.org:names:1138205-2,422867,Lolium pratense,species,wfo-4000022095,(Huds.) Darbysh.,Poaceae,"","",,Lolium,"",pratense,"",species,Valid,Novon  3: 242 (1993),Accepted,"",wfo-0000871673,,"Source in seed data: wcs Update namepublishedIn from Novon 3: 242. 1993  to Novon 3: 242 (1993), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-422867 >The Plant ",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1138205-2,The Poaceae TEN,A,kew-422867,"",TRUE,Synonym,wfo-0000897963,Schedonorus pratensis,""
Scorzoneroides autumnalis Moench,Scorzoneroides autumnalis Moench,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,7,1,wfo-0000022256,urn:lsid:ipni.org:names:243480-1,GCC-7C5AD615-6F2C-427D-9C9C-C9F69D0F5EA0,Scorzoneroides autumnalis,species,wfo-4000034833,(L.) Moench,Asteraceae,"","",,Scorzoneroides,"",autumnalis,"",species,Valid,Methodus : 549 (1794),Accepted,"",wfo-0000024940,,"Source in seed data: gcc Update namepublishedIn from Methodus (Moench) 549. 1794 [4 May 1794]  to Methodus : 549 (1794), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor",http://www.theplantlist.org/tpl1.1/record/gcc-121516,The Asteraceaae TEN,A,gcc-121516,"",FALSE,"","","",""
Senecio pseudoarnica Less.,Senecio pseudoarnica Less.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,8,1,wfo-0001335954,urn:lsid:ipni.org:names:77128997-1,77128997-1,Jacobaea pseudoarnica,species,wfo-4000019438,(Less.) Zuev,Asteraceae,"","",,Jacobaea,"",pseudoarnica,"",species,Valid,Konspekt Fl. Aziatsk. Rossii : 333 (2012),Accepted,"","",,"Source in seed data: ipni Update namepublishedIn from Konspekt Fl. Aziatsk. Rossii 333. 2012 [after 15 Oct 2012]  to Konspekt Fl. Aziatsk. Rossii : 333 (2012), information provided by Alan E. on email Jun. 07 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77128997-1,The Asteraceaae TEN,A,"","",TRUE,Synonym,wfo-0000009426,Senecio pseudoarnica,""
