rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Veronica chamaedrys,Veronica chamaedrys,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,98,1,wfo-0000419437,urn:lsid:ipni.org:names:811804-1,591164,Veronica chamaedrys,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",chamaedrys,"",species,Valid,Sp. Pl. : 13 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 13. 1753 [1 May 1753]  to Sp. Pl. : 13 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2453",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811804-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2453651,"",FALSE,"","","",""
Veronica officinalis,Veronica officinalis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,99,1,wfo-0000426099,urn:lsid:ipni.org:names:812402-1,600761,Veronica officinalis,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",officinalis,"",species,Valid,Sp. Pl. : 11 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 11 1753  to Sp. Pl. : 11 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2463283 >The Plant Li",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:812402-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2463283,"",FALSE,"","","",""
Veronica scutellata,Veronica scutellata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,100,1,wfo-0000425182,urn:lsid:ipni.org:names:812639-1,599545,Veronica scutellata,species,wfo-4000040171,L.,Plantaginaceae,"","",,Veronica,"",scutellata,"",species,Valid,Sp. Pl. : 12 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 12 1753  to Sp. Pl. : 12 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2462066 >The Plant Li",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:812639-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2462066,"",FALSE,"","","",""
Plantago major subsp. major,Plantago major subsp. major,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,101,1,wfo-0001316375,urn:lsid:ipni.org:names:77227281-1,11902,Plantago major  subsp. major,subspecies,wfo-0000486544,"",Plantaginaceae,"","",,Plantago,"",major,major,subspecies,Valid,Unknown,Accepted,"","",,"Source in seed data: Flora Helvetica Updated references from Null to https://www.infoflora.ch/de/flora/plantago-major-subsp-major.html, information provided by Alan E. on email Mar. o3 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227281-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Plantago depressa,Plantago depressa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,102,1,wfo-0000486802,urn:lsid:ipni.org:names:685094-1,704098,Plantago depressa,species,wfo-4000030044,Willd.,Plantaginaceae,"","",,Plantago,"",depressa,"",species,Valid,"Enum. Pl. Hort. Berol. , Suppl.: 8 (1814)",Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. Suppl. [Willdenow] 8. 1814 [Jul-Dec 1814]  to Enum. Pl. Hort. Berol. , Suppl.: 8 (1814), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://ww",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:685094-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2570075,"",FALSE,"","","",""
Plantago canescens subsp. canescens,Plantago canescens subsp. canescens,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,TRUE,FALSE,17,103,1,wfo-0000487781,urn:lsid:ipni.org:names:684983-1,705501,Plantago canescens,species,wfo-4000030044,Adams,Plantaginaceae,"","",,Plantago,"",canescens,"",species,Valid,Nouv. Mém. Soc. Imp. Naturalistes Moscou  9: 233 (1834),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 233 1834  to Nouv. Mém. Soc. Imp. Naturalistes Moscou 9: 233 (1834), information provided by Alan E. on email Jun. 07 2021 More details could be found in <",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:684983-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2571514,"",FALSE,"","","",Not a synonym
Plantago canescens subsp. jurtzevii,Plantago canescens subsp. jurtzevii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,104,1,wfo-0000486873,urn:lsid:ipni.org:names:997232-1,704206,Plantago jurtzevii,species,wfo-4000030044,(Tzvelev) Tzvelev,Plantaginaceae,"","",,Plantago,"",jurtzevii,"",species,Valid,Novosti Sist. Vyssh. Rast.  30: 144 (1996),Accepted,"",wfo-0000487782,,"Source in seed data: ksu Update namepublishedIn from Novosti Sist. Vyssh. Rast. 30: 144 1996  to Novosti Sist. Vyssh. Rast. 30: 144 (1996), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantli",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:997232-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2570183,"",TRUE,Synonym,wfo-0000487782,Plantago canescens subsp. jurtzevii,""
Plantago eriopoda,Plantago eriopoda,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,106,1,wfo-0000486830,urn:lsid:ipni.org:names:685122-1,704136,Plantago eriopoda,species,wfo-4000030044,Torr.,Plantaginaceae,"","",,Plantago,"",eriopoda,"",species,Valid,Ann. Lyceum Nat. Hist. New York  2: 237 (1827),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Ann. Lyceum Nat. Hist. New York ii. (1828) 237.  to Ann. Lyceum Nat. Hist. New York 2: 237 (1827), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://ww",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:685122-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2570113,"",FALSE,"","","",""
Plantago maritima subsp. borealis,Plantago maritima subsp. borealis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,107,1,wfo-0001094998,urn:lsid:ipni.org:names:77227455-1,25200331,Plantago maritima  subsp. maritima,subspecies,wfo-0000486561,"",Plantaginaceae,"","",,Plantago,"",maritima,maritima,subspecies,Valid,"",Accepted,"","",,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-25200331 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-25200331 >The Plant List v.1.0</a>,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77227455-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-25200331,"",TRUE,Synonym,wfo-0001094838,Plantago maritima subsp. borealis,""
Littorella uniflora,Littorella uniflora,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,108,1,wfo-0000444443,urn:lsid:ipni.org:names:684810-1,632023,Littorella uniflora,species,wfo-4000022011,(L.) Asch.,Plantaginaceae,"","",,Littorella,"",uniflora,"",species,Valid,Fl. Brandenburg  1: 544 (1864),Accepted,"",wfo-0000477613,,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Asch. to Asch., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2495473 >The Plant List v.1.1.<",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:684810-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2495473,"",FALSE,"","","",""
Hippuris vulgaris,Hippuris vulgaris,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,109,1,wfo-0000723768,urn:lsid:ipni.org:names:430352-1,978790,Hippuris vulgaris,species,wfo-4000017976,L.,Plantaginaceae,"","",,Hippuris,"",vulgaris,"",species,Valid,Sp. Pl. : 4 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 4 1753  to Sp. Pl. : 4 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2851597 >The Plant List",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:430352-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2851597,"",FALSE,"","","",""
Hippuris lanceolata,Hippuris lanceolata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,110,1,wfo-0000723761,urn:lsid:ipni.org:names:430345-1,978780,Hippuris lanceolata,species,wfo-4000017976,Retz.,Plantaginaceae,"","",,Hippuris,"",lanceolata,"",species,Valid,Observ. Bot.  3: 7 (1783),Accepted,"","",,"Source in seed data: ksu Update namepublishedIn from Observ. Bot. (Retzius) iii. 7. t. 1. 1783  to Observ. Bot. 3: 7 (1783), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:430345-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2851587,"",FALSE,"","","",Accepted
Hippuris tetraphylla,Hippuris tetraphylla,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,111,1,wfo-0000723766,urn:lsid:ipni.org:names:430350-1,978787,Hippuris tetraphylla,species,wfo-4000017976,L.f.,Plantaginaceae,"","",,Hippuris,"",tetraphylla,"",species,Valid,Suppl. Pl. : 81 (1782),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Suppl. Pl. 81. 1782 [1781 publ. Apr 1782]  to Suppl. Pl. : 81 (1782), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:430350-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2851594,"",FALSE,"","","",""
Callitriche hermaphroditica,Callitriche hermaphroditica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,112,1,wfo-0000777394,urn:lsid:ipni.org:names:330920-2,31595,Callitriche hermaphroditica,species,wfo-4000006114,L.,Plantaginaceae,"","",,Callitriche,"",hermaphroditica,"",species,Valid,Cent. Pl. I : 31 (1755),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Cent. Pl. I 31 1755  to Cent. Pl. I : 31 (1755), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-31595 >The Pl",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:330920-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-31595,"",FALSE,"","","",""
Callitriche cophocarpa,Callitriche cophocarpa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,113,1,wfo-0001289987,urn:lsid:ipni.org:names:429983-1,5200038,Callitriche cophocarpa,species,wfo-4000006114,Sendtn.,Plantaginaceae,"","",,Callitriche,"",cophocarpa,"",species,Valid,Veg. Südbayerns : 773 (1854),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from  to Veg. Südbayerns : 773 (1854), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-5200038 >The Plant List v.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:429983-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-5200038,"",FALSE,"","","",""
Callitriche palustris,Callitriche palustris,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,114,1,wfo-0000777936,urn:lsid:ipni.org:names:42511-2,31649,Callitriche palustris,species,wfo-4000006114,L.,Plantaginaceae,"","",,Callitriche,"",palustris,"",species,Valid,Sp. Pl. : 969 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 969 1753  to Sp. Pl. : 969 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-31649 >The Plant Li",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42511-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-31649,"",FALSE,"","","",""
Callitriche anceps,Callitriche anceps,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,115,1,wfo-0000777434,urn:lsid:ipni.org:names:430004-1,31599,Callitriche heterophylla,species,wfo-4000006114,Pursh,Plantaginaceae,"","",,Callitriche,"",heterophylla,"",species,Valid,Fl. Amer. Sept.  1: 3 (1813),Accepted,"","",,"Source in seed data: wcs Updated namepublishedIn from Fl. Amer. Sept. 1: 3 1813  to Fl. Amer. Sept. (Pursh) 1: 3. 1813 [Dec 1813] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/t",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30114541-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-31599,"",TRUE,Synonym,wfo-0000776687,Callitriche anceps,""
Callitriche hamulata,Callitriche hamulata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,116,1,wfo-0001289986,urn:lsid:ipni.org:names:430002-1,5200030,Callitriche hamulata,species,wfo-4000006114,Kütz. ex W.D.J.Koch,Plantaginaceae,"","",,Callitriche,"",hamulata,"",species,Valid,Syn. Fl. Germ. Helv. : 246 (1836),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Icon. Fl. Germ. Helv. 5: 1, pl. 130, f. a–c 1841  to Syn. Fl. Germ. Helv. : 246 (1835), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:430002-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-5200030,"",FALSE,"","","",""
Callitriche stagnalis,Callitriche stagnalis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,117,1,wfo-0000778236,urn:lsid:ipni.org:names:430045-1,31680,Callitriche stagnalis,species,wfo-4000006114,Scop.,Plantaginaceae,"","",,Callitriche,"",stagnalis,"",species,Valid,"Fl. Carniol. , ed. 2, 2: 251 (1771)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Fl. Carniol. ed. 2, 2: 251 1772  to Fl. Carniol. , ed. 2, 2: 251 (1772), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:430045-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-31680,"",FALSE,"","","",""
Boschniakia rossica,Boschniakia rossica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,118,1,wfo-0000569489,urn:lsid:ipni.org:names:661897-1,812009,Boschniakia rossica,species,wfo-4000005056,(Cham. & Schltdl.) B.Fedtsch.,Orobanchaceae,"","",,Boschniakia,"",rossica,"",species,Valid,Fl. Eur. Russ. : 896 (1910),Accepted,"",wfo-0000387683,,"Source in seed data: cmp Updated namepublishedIn from Fl. Eur. Ross. 896 1910  to Fl. Evropeiskoi Ross. 896 (1910). , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/k",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:35171-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2680284,"",FALSE,"","","",""
Castilleja hyparctica,Castilleja hyparctica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,119,1,wfo-0000590255,urn:lsid:ipni.org:names:800992-1,835910,Castilleja hyparctica,species,wfo-4000006945,Rebrist.,Orobanchaceae,"","",,Castilleja,"",hyparctica,"",species,Valid,Novosti Sist. Vyssh. Rast.  1: 289 (1964),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Novosti Sist. Vyssh. Rast. 1: 289 1964  to Novosti Sist. Vyssh. Rast. 1: 289 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:800992-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705060,"",FALSE,"","","",""
Castilleja septentrionalis,Castilleja septentrionalis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,120,1,wfo-0000590538,urn:lsid:ipni.org:names:49725-2,836174,Castilleja septentrionalis,species,wfo-4000006945,Lindl.,Orobanchaceae,"","",,Castilleja,"",septentrionalis,"",species,Valid,Bot. Reg.  11: t. 925 (1825),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Bot. Reg. 11: t. 925 1825  to Bot. Reg. 11: t. 925 (1825), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-270",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49725-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705325,"",FALSE,"","","",""
Castilleja lapponica,Castilleja lapponica,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,121,1,wfo-0000590292,urn:lsid:ipni.org:names:77097874-1,835944,Castilleja lapponica,species,wfo-4000006945,Gand. ex Rebrist.,Orobanchaceae,"","",,Castilleja,"",lapponica,"",species,Valid,Novosti Sist. Vyssh. Rast.  1: 291 (1864),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Novosti Sist. Vyssh. Rast. 1964: 291 (-293).  to Novosti Sist. Vyssh. Rast. 1: 291 (1864), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thepla",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77097874-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705094,"",FALSE,"","","",""
Castilleja pavlovii,Castilleja pavlovii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,122,1,wfo-0000590447,urn:lsid:ipni.org:names:801097-1,836091,Castilleja pavlovii,species,wfo-4000006945,Rebrist.,Orobanchaceae,"","",,Castilleja,"",pavlovii,"",species,Valid,Novosti Sist. Vyssh. Rast.  1: 294 (1964),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Novosti Sist. Vyssh. Rast. 1: 294 1964  to Novosti Sist. Vyssh. Rast. 1: 294 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:801097-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705242,"",FALSE,"","","",""
Castilleja caudata,Castilleja caudata,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,123,1,wfo-0000590416,urn:lsid:ipni.org:names:49648-2,836060,Castilleja pallida  var. caudata,variety,wfo-0000590407,(Pennell) B.Boivin,Orobanchaceae,"","",,Castilleja,"",pallida,caudata,variety,Valid,Naturaliste Canad.  79: 320 (1952),Accepted,"",wfo-0000590415,,"Source in seed data: cmp Update namepublishedIn from Naturaliste Canad. 79: [320]. 1952  to Naturaliste Canad. 79: 320 (1952), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49648-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705211,"",TRUE,Synonym,wfo-0000590108,Castilleja caudata,Accepted
Castilleja yukonis,Castilleja yukonis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,124,1,wfo-0000743531,urn:lsid:ipni.org:names:77097862-1,1018669,Castilleja pallida  var. yukonis,variety,wfo-0000590407,(Pennell) J.M.Egger,Orobanchaceae,"","",,Castilleja,"",pallida,yukonis,variety,Valid,Phytologia  90: 76 (2008),Accepted,"",wfo-0000590624,,"Source in seed data: cmp Update namepublishedIn from Phytologia 90(1): 76. 2008 [Apr 2008]  to Phytologia 90: 76 (2008), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/recor",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77097862-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2895755,"",TRUE,Synonym,wfo-0000590624,Castilleja yukonis,""
Castilleja hyperborea,Castilleja hyperborea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,125,1,wfo-0000590256,urn:lsid:ipni.org:names:49534-2,835911,Castilleja hyperborea,species,wfo-4000006945,Pennell,Orobanchaceae,"","",,Castilleja,"",hyperborea,"",species,Valid,Proc. Acad. Nat. Sci. Philadelphia  86: 532 (1934),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Proc. Acad. Nat. Sci. Philadelphia 86: 532. 1934  to Proc. Acad. Nat. Sci. Philadelphia 86: 532 (1934), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49534-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705061,"",FALSE,"","","",""
Castilleja pseudohyperborea,Castilleja pseudohyperborea,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,126,1,wfo-0000590478,urn:lsid:ipni.org:names:896390-1,836119,Castilleja pseudohyperborea,species,wfo-4000006945,Rebrist.,Orobanchaceae,"","",,Castilleja,"",pseudohyperborea,"",species,Valid,Arktichesk. Fl. SSSR  8: 286 (1980),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Arktichesk. Fl. SSSR 8: 286. 1980  to Arktich. Fl. SSSR 8: 286 (1980), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:896390-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705270,"",FALSE,"","","",""
Castilleja rubra,Castilleja rubra,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,127,1,wfo-0000590522,urn:lsid:ipni.org:names:801140-1,836159,Castilleja rubra,species,wfo-4000006945,(Drobow) Rebrist.,Orobanchaceae,"","",,Castilleja,"",rubra,"",species,Valid,Novosti Sist. Vyssh. Rast.  1: 298 (1964),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Novosti Sist. Vyssh. Rast. 1: 298 1964  to Novosti Sist. Vyssh. Rast. 1: 298 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:801140-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705310,"",FALSE,"","","",""
Castilleja elegans,Castilleja elegans,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,128,1,wfo-0000590172,urn:lsid:ipni.org:names:49480-2,835832,Castilleja elegans,species,wfo-4000006945,Malte,Orobanchaceae,"","",,Castilleja,"",elegans,"",species,Valid,Rhodora  36: 187 (1934),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Rhodora 36: 187. 1934  to Rhodora 36: 187 (1934), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2704982 >The",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49480-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2704982,"",FALSE,"","","",""
Castilleja raupii,Castilleja raupii,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,129,1,wfo-0000590502,urn:lsid:ipni.org:names:49700-2,836141,Castilleja raupii,species,wfo-4000006945,Pennell,Orobanchaceae,"","",,Castilleja,"",raupii,"",species,Valid,Proc. Acad. Nat. Sci. Philadelphia  86: 528 (1934),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Proc. Acad. Nat. Sci. Philadelphia 86: 528 1934  to Proc. Acad. Nat. Sci. Philadelphia 86: 528 (1934), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http:",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:49700-2,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2705292,"",FALSE,"","","",""
Castilleja arctica subsp. arctica,Castilleja arctica subsp. arctica,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,130,1,wfo-1200038871,urn:lsid:ipni.org:names:77228795-1,"",Castilleja arctica  subsp. arctica,subspecies,wfo-0000590067,"",Orobanchaceae,"","",,Castilleja,"",arctica,arctica,subspecies,Valid,Unknown,Accepted,"","",,"",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228795-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Castilleja arctica subsp. vorkutensis,Castilleja arctica subsp. vorkutensis,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,1,131,1,wfo-0001365077,urn:lsid:ipni.org:names:915795-1,915795-1,Castilleja arctica  subsp. vorkutensis,subspecies,wfo-0000590067,Rebrist.,Orobanchaceae,"","",,Castilleja,"",arctica,vorkutensis,subspecies,Valid,Arktichesk. Fl. SSSR  8: 281 (1980),Accepted,"","",,"Source in seed data: ipni Update namepublishedIn from Arktichesk. Fl. SSSR 8: 281. 1980  to Arktich. Fl. SSSR 8: 281 (1980), information provided by Alan E. on email Jun. 07 2021",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:915795-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
