rawName,rawName.ORIG,Squished,Brackets.detected,Number.detected,Unique,Matched,Fuzzy,Fuzzy.toomany,Fuzzy.two,Fuzzy.one,Fuzzy.dist,OriSeq,Subseq,taxonID,scientificNameID,localID,scientificName,taxonRank,parentNameUsageID,scientificNameAuthorship,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,verbatimTaxonRank,nomenclaturalStatus,namePublishedIn,taxonomicStatus,acceptedNameUsageID,originalNameUsageID,nameAccordingToID,taxonRemarks,references,source,majorGroup,tplID,Hybrid,New.accepted,Old.status,Old.ID,Old.name,One.Reason
Medicago falcata L.,Medicago falcata L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,1,1,wfo-0000213427,urn:lsid:ipni.org:names:77190564-1,8493,Medicago falcata  subsp. falcata,subspecies,wfo-0000213426,"",Fabaceae,"","",,Medicago,"",falcata,falcata,subspecies,Valid,"",Accepted,"","",,Source in seed data: ildis More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8493 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/ild-8493 >The Plant List v.1.0</a>,https://www.legumedata.org/taxonomy/taxon/1036008,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8493,"",TRUE,Synonym,wfo-0001446816,Medicago falcata var. aurea,smallest ID
Medicago polymorpha L.,Medicago polymorpha L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,2,1,wfo-0000213460,urn:lsid:ipni.org:names:60465997-2,8528,Medicago polymorpha,species,wfo-4000023435,L.,Fabaceae,"","",,Medicago,"",polymorpha,"",species,Valid,"Sp. Pl.: 779, 1200 (1753)",Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from  to Sp. Pl. : 779, 1200 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-8528 >The Plant List v.1.1.<",https://www.legumedata.org/taxonomy/taxon/369061,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-8528,"",FALSE,"","","",""
Medicago sativa subsp. varia,Medicago sativa subsp. varia (Martyn)Arcang.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,3,1,wfo-0000214252,urn:lsid:ipni.org:names:506488-1,9358,Medicago varia,species,wfo-4000023435,Martyn,Fabaceae,"","",,Medicago,"",varia,"",species,Valid,Fl. Rust.3: 87 (1793),Accepted,"","",,"Source in seed data: ildis Update namepublishedIn from Fl. Rust. iii. 87.  to Fl. Rust. 3: 87 (1793), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9358 >The Pla",https://www.legumedata.org/taxonomy/taxon/369148,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-9358,"",TRUE,Synonym,wfo-0000186768,Medicago sativa subsp. varia,smallest ID
Mentha arvensis L.,Mentha arvensis L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,8,4,3,wfo-0000240349,urn:lsid:ipni.org:names:30026217-2,124385,Mentha arvensis,species,wfo-4000023748,L.,Lamiaceae,"","",,Mentha,"",arvensis,"",species,Valid,Sp. Pl. : 577 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 577 1753  to Sp. Pl. : 577 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-124385 >The Plant L",http://www.theplantlist.org/tpl1.1/record/kew-124385,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-124385,"",TRUE,Synonym,wfo-0000812838,Mentha arvensis f. domita,smallest ID
Neslia paniculata,Neslia paniculata (L.) Desv.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,5,1,wfo-0000380354,urn:lsid:ipni.org:names:287664-1,519915,Neslia paniculata,species,wfo-4000025971,(L.) Desv.,Brassicaceae,"","",,Neslia,"",paniculata,"",species,Valid,J. Bot. Agric. 3: 162 (1815),Accepted,"",wfo-0000368900,,"Source in seed data: cmp Update namepublishedIn from J. Bot. Agric. 3: 162 1814 publ. 1815  to J. Bot. Agric. 3: 162 (1815), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/r",http://www.theplantlist.org/tpl1.1/record/kew-2381087,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2381087,"",FALSE,"","","",""
"Oxybasis glauca S.Fuentes, Uotila & Borsch","Oxybasis glauca S.Fuentes, Uotila & Borsch",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,27,6,1,wfo-0001302717,"",2223009,Oxybasis glauca,species,"","(L.) S. Fuentes, Uotila & Borsch",Amaranthaceae,"","",,Oxybasis,"",glauca,"",species,"","",Unchecked,"","",,Source in seed data: Flora of Italy New name from FOI and WFOID provided by Walter B. on email Mar. 11 2022,"",The Caryophyllales Taxonomic Expert Network,A,"","",FALSE,"","","",""
Oxybasis rubra,"Oxybasis rubra (L.) S.Fuentes, Uotila & Borsch",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,FALSE,TRUE,6,7,1,wfo-4000027538,urn:lsid:ipni.org:names:6952-1,40035312,Oxybasis,genus,wfo-7000000017,Kar. & Kir.,Amaranthaceae,"","",,Oxybasis,"","","",genus,Valid,Bull. Soc. Imp. Naturalistes Moscou 15: 738 (1842),Accepted,"","",,"Source in seed data:  Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 14: 738–739. 1841.  to Bull. Soc. Imp. Naturalistes Moscou 15: 738 (1842), information provided by Alan E. on email Jun. 07 2021","",The Caryophyllales Taxonomic Expert Network,A,"","",FALSE,"","","",""
Papaver somniferum L.,Papaver somniferum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,8,1,wfo-0000480963,urn:lsid:ipni.org:names:673724-1,697176,Papaver somniferum,species,wfo-4000027914,L.,Papaveraceae,Papaveroideae,Papavereae,,Papaver,"",somniferum,"",species,Valid,Sp. Pl. : 508 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 508 1753  to Sp. Pl. : 508 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2561497 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2561497,The Papaveraceae TEN,A,kew-2561497,"",FALSE,"","","",""
Pedicularis adunca M. Bieb. ex Steven,Pedicularis adunca M. Bieb. ex Steven,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,19,9,1,wfo-0000470757,urn:lsid:ipni.org:names:806744-1,678234,Pedicularis adunca,species,wfo-4000028414,M.Bieb. ex Steven,Orobanchaceae,"","",,Pedicularis,"",adunca,"",species,Valid,Mém. Soc. Imp. Naturalistes Moscou 6: 29 (1823),Accepted,"","",,"Source in seed data: ksu Update namepublishedIn from Mém. Soc. Imp. Naturalistes Moscou vi. (1823) 29.  to Mém. Soc. Imp. Naturalistes Moscou 6: 29 (1823), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:806744-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2542374,"",FALSE,"","","",""
Pilosella onegensis Norrl.,Pilosella onegensis Norrl.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,1,1,wfo-0000086027,urn:lsid:ipni.org:names:238220-1,GCC-579EDFD5-534D-4A0D-9232-4E926F713E34,Pilosella onegensis,species,wfo-4000029703,Norrl.,Asteraceae,"","",,Pilosella,"",onegensis,"",species,Valid,Acta Soc. Fauna Fl. Fenn. ii. n. 4 (1884) 131,Accepted,"","",,"Source in seed data: gcc Update namepublishedIn from Acta Soc. Fauna Fl. Fenn. 2(4): 131. 1884  to Acta Soc. Fauna Fl. Fenn. ii. n. 4 (1884) 131 , information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.the",http://www.theplantlist.org/tpl1.1/record/gcc-42414,The Asteraceaae TEN,A,gcc-42414,"",FALSE,"","","",""
Pimpinella saxifraga L.,Pimpinella saxifraga L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,2,1,wfo-0000391166,urn:lsid:ipni.org:names:847025-1,541284,Pimpinella saxifraga,species,wfo-4000029758,L.,Apiaceae,"","",,Pimpinella,"",saxifraga,"",species,Valid,Sp. Pl. : 163 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 163 1753  to Sp. Pl. : 163 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2402811 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2402811,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2402811,"",FALSE,"","","",""
Pisum sativum L.,Pisum sativum L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,3,1,wfo-0000214337,urn:lsid:ipni.org:names:501912-1,9458,Lathyrus oleraceus,species,wfo-4000020725,Lam.,Fabaceae,"","",,Lathyrus,"",oleraceus,"",species,Valid,Fl. Franç.2: 580 (1779),Accepted,"","",,"Source in seed data: ildis Updated taxonomicstatus from Synonym to Accepted, information provided by Alan E. on email Apr. 05, 2022 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ild-9458 >The Plant List v.1.1.</a> Origi",https://www.legumedata.org/taxonomy/taxon/351525,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,ild-9458,"",TRUE,Synonym,wfo-0001448505,Pisum sativum var. bonum,smallest ID
Plantago salsa Pall.,Plantago salsa Pall.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,4,1,wfo-0001094841,urn:lsid:ipni.org:names:685617-1,25200034,Plantago salsa,species,wfo-4000030044,Pall.,Plantaginaceae,"","",,Plantago,"",salsa,"",species,Valid,Reise Russ. Reich. 1: 486 (1771),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Reise Russ. Reich. 1: 486. 1771  to Reise Russ. Reich. 1: 486 (1771), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:685617-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-25200034,"",FALSE,"","","",""
Poa nemoralis subsp. nemoralis L.,Poa nemoralis subsp. nemoralis L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,5,1,wfo-0000893068,urn:lsid:ipni.org:names:320039-2,436600,Poa nemoralis,species,wfo-4000030438,L.,Poaceae,"","",,Poa,"",nemoralis,"",species,Valid,Sp. Pl. : 69 (1753),Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 69 1753  to Sp. Pl. : 69 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-436600 >The Plant Lis",http://www.theplantlist.org/tpl1.1/record/kew-436600,The Poaceae TEN,A,kew-436600,"",TRUE,Synonym,wfo-0001096117,Poa nemoralis subsp. nemoralis,""
Poa palustris L.,Poa palustris L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,6,1,wfo-0000893213,urn:lsid:ipni.org:names:204398-2,436739,Poa palustris,species,wfo-4000030438,L.,Poaceae,"","",,Poa,"",palustris,"",species,Valid,"Syst. Nat. ed. 10 , 2: 874 (1759)",Accepted,"","",,"Source in seed data: wcs Update namepublishedIn from Syst. Nat. ed. 10 2: 874 1759  to Syst. Nat. ed. 10 , 2: 874 (1759), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/reco",http://www.theplantlist.org/tpl1.1/record/kew-436739,The Poaceae TEN,A,kew-436739,"",TRUE,Synonym,wfo-0000893219,Poa palustris f. turfosa,Accepted
Polemonium caeruleum L.,Polemonium caeruleum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,7,1,wfo-0000484167,urn:lsid:ipni.org:names:689911-1,700495,Polemonium caeruleum,species,wfo-4000030638,L.,Polemoniaceae,"","",,Polemonium,"",caeruleum,"",species,Valid,Sp. Pl. : 162 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 162 1753  to Sp. Pl. : 162 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2566071 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2566071,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2566071,"",FALSE,"","","",""
Potentilla argentea L.,Potentilla argentea L.,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,8,4,wfo-0001016312,urn:lsid:ipni.org:names:727660-1,694,Potentilla argentea,species,wfo-4000031030,L.,Rosaceae,"","",,Potentilla,"",argentea,"",species,Valid,Sp. Pl. : 497 (1753),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 497 1753  to Sp. Pl. : 497 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/rjp-694,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-694,"",FALSE,"","","",Accepted
Potentilla intermedia L.,Potentilla intermedia L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,9,1,wfo-0000985471,urn:lsid:ipni.org:names:728302-1,1271,Potentilla intermedia,species,wfo-4000031030,L.,Rosaceae,"","",,Potentilla,"",intermedia,"",species,Valid,Mant. Pl. 1: 76 (1767),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Mant. Pl. 76. 1767 [15-31 Oct 1767]  to Mant. Pl. 1: 76 (1767), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rj",http://www.theplantlist.org/tpl1.1/record/rjp-1271,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-1271,"",FALSE,"","","",Not a synonym
Potentilla pensylvanica L.,Potentilla pensylvanica L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,2,4,wfo-0001005063,urn:lsid:ipni.org:names:209430-2,3699,Potentilla pensylvanica,species,wfo-4000031030,L.,Rosaceae,"","",,Potentilla,"",pensylvanica,"",species,Valid,Mant. Pl. 1: 76 (1767),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Mantissa plantarum ; 1767 76 1767  to Mant. Pl. 1: 76 (1767), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-",http://www.theplantlist.org/tpl1.1/record/rjp-3699,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-3699,"",FALSE,"","","",Accepted
Potentilla supina L.,Potentilla supina L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,3,1,wfo-0000984693,"",11612,Potentilla supina  var. ternata,variety,wfo-0000991597,Peterm.,Rosaceae,"","",,Potentilla,"",supina,ternata,variety,Valid,Analytischer Pflanzenschl?ssel ; 1846 125 1846,Accepted,"","",,Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-11612 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-11612 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/rjp-11612,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-11612,"",TRUE,Synonym,wfo-0000984695,Potentilla supina f. ternata,""
Potentilla thuringiaca Bernh. ex Link,Potentilla thuringiaca Bernh. ex Link,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,15,4,1,wfo-0001018725,urn:lsid:ipni.org:names:729121-1,9588,Potentilla thuringiaca,species,wfo-4000031030,Bernh. ex Link,Rosaceae,"","",,Potentilla,"",thuringiaca,"",species,Valid,Enum. Hort. Berol. Alt. 2: 64 (1822),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Enum. Hort. Berol. Alt. 2: 64. 1822 [Jan-Jun 1822]  to Enum. Hort. Berol. Alt. 2: 64 (1822), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.thep",http://www.theplantlist.org/tpl1.1/record/rjp-9588,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-9588,"",FALSE,"","","",""
Prunus domestica L.,Prunus domestica L.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,11,5,4,wfo-0001007437,urn:lsid:ipni.org:names:730297-1,43,Prunus spinosa,species,wfo-4000031284,L.,Rosaceae,"","",,Prunus,"",spinosa,"",species,Valid,Sp. Pl. : 475 (1753),Accepted,"","",,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 475 1753  to Sp. Pl. : 475 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re",http://www.theplantlist.org/tpl1.1/record/rjp-43,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,rjp-43,"",TRUE,Synonym,wfo-0000985988,Prunus domestica var. spinosa,Accepted
Raphanus raphanistrum L.,Raphanus raphanistrum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,6,1,wfo-0000402425,urn:lsid:ipni.org:names:217826-2,560470,Raphanus raphanistrum,species,wfo-4000032557,L.,Brassicaceae,"","",,Raphanus,"",raphanistrum,"",species,Valid,Sp. Pl. : 669 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 669 1753  to Sp. Pl. : 669 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2422367 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2422367,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2422367,"",FALSE,"","","",""
Raphanus sativus L.,Raphanus sativus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,7,1,wfo-0001217985,urn:lsid:ipni.org:names:77159305-1,4104291,Raphanus raphanistrum  subsp. sativus,subspecies,wfo-0000402425,(L.) Domin,Brassicaceae,"","",,Raphanus,"",raphanistrum,sativus,subspecies,Valid,Beih. Bot. Centralbl. 26(2): 255 (1910),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from  to Beih. Bot. Centralbl. 26(2): 255 (1910), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-4104291 >The Plan",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77159305-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-4104291,"",TRUE,Synonym,wfo-0001388617,Raphanus sativus var. lobo,""
Reseda lutea L.,Reseda lutea L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,8,1,wfo-0001393416,urn:lsid:ipni.org:names:133930-3,133930-3,Reseda lutea var. lutea,variety,"","",Resedaceae,"","",,Reseda,"",lutea,lutea,variety,"","",Unchecked,"","",,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,"","",FALSE,"","","",""
Rheum rhabarbarum L.,Rheum rhabarbarum L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,3,9,1,wfo-0000404478,urn:lsid:ipni.org:names:301818-2,563655,Rheum rhabarbarum,species,wfo-4000032935,L.,Polygonaceae,"","",,Rheum,"",rhabarbarum,"",species,Valid,Sp. Pl. : 372 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 372 1753  to Sp. Pl. : 372 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2425570 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2425570,The Caryophyllales Taxonomic Expert Network,A,kew-2425570,"",FALSE,"","","",""
Rhinanthus alectorolophus,Rhinanthus alectorolophus (Scop.) Pollich,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,1,1,wfo-0000463700,urn:lsid:ipni.org:names:808711-1,663399,Rhinanthus alectorolophus,species,wfo-4000032946,(Scop.) Pollich,Orobanchaceae,"","",,Rhinanthus,"",alectorolophus,"",species,Valid,Hist. Pl. Palat. 2: 177 (1777),Accepted,"",wfo-0000450895,,"Source in seed data: cmp Update namepublishedIn from Hist. Pl. Palat. 2: 177. 1777  to Hist. Pl. Palat. 2: 177 (1777), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/",http://www.theplantlist.org/tpl1.1/record/kew-2527354,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2527354,"",FALSE,"","","",""
Rhinanthus angustifolius C. C. Gmelin,Rhinanthus angustifolius C. C. Gmelin,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,13,2,1,wfo-0001137171,urn:lsid:ipni.org:names:77066909-1,29201530,Rhinanthus major,species,wfo-4000032946,L.,Orobanchaceae,"","",,Rhinanthus,"",major,"",species,Valid,Amoen. Acad. 3: 53 (1756),Accepted,"","",,"Source in seed data: tro Update namepublishedIn from Amoen. Acad., Linnaeus ed. 3: 53. 1756 [Sep 1756]  to Amoen. Acad. 3: 53 (1756), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org",http://www.theplantlist.org/tpl1.1/record/tro-29201530,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,tro-29201530,"",TRUE,Synonym,wfo-0000463704,Rhinanthus angustifolius,""
Ribes dikuscha Fisch. ex Turcz.,Ribes dikuscha Fisch. ex Turcz.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,17,3,1,wfo-0000405134,urn:lsid:ipni.org:names:792658-1,564558,Ribes dikuscha,species,wfo-4000033210,Fisch. ex Turcz.,Grossulariaceae,"","",,Ribes,"",dikuscha,"",species,Valid,Bull. Soc. Imp. Naturalistes Moscou 17: 254 (1844),Accepted,"","",,"Source in seed data: ksu Update namepublishedIn from Bull. Soc. Imp. Naturalistes Moscou 17: 254 1844  to Bull. Soc. Imp. Naturalistes Moscou 17: 254 (1844), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=htt",https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:792658-1,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2426508,"",FALSE,"","","",""
Rorippa sylvestris subsp. sylvestris,Rorippa sylvestris subsp. sylvestris (L.) Besser,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,4,1,wfo-0000399565,urn:lsid:ipni.org:names:288692-1,555390,Rorippa sylvestris,species,wfo-4000033475,(L.) Besser,Brassicaceae,"","",,Rorippa,"",sylvestris,"",species,Valid,Enum. Pl. Volh. : 27 (1821),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Enum. Pl. Volh. 27 1821  to Enum. Pl. Volh. : 27 (1821), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-24171",http://www.theplantlist.org/tpl1.1/record/kew-2417195,"World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.",A,kew-2417195,"",TRUE,Synonym,wfo-0001216504,Rorippa sylvestris subsp. sylvestris,""
Rumex maritimus L.,Rumex maritimus L.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,5,1,wfo-0001220602,urn:lsid:ipni.org:names:224456-2,50005134,Rumex maritimus var. athrix,variety,"",H.St.John,Polygonaceae,"","",,Rumex,"",maritimus,athrix,variety,"",Rhodora 17: 79. 1915,Unchecked,"","",,"Source in seed data: tro Updated namepublishedIn from Rhodora 17(196): 79 1915  to Rhodora 17: 79. 1915 , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-50005134 ",http://www.theplantlist.org/tpl1.1/record/tro-50005134,The Caryophyllales Taxonomic Expert Network,A,tro-50005134,"",FALSE,"","","",""
Rumex obtusifolius subsp. sylvestris,Rumex obtusifolius subsp. sylvestris (Lam.) Celak.,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,6,1,wfo-0001101707,"",26002545,Rumex obtusifolius subsp. sylvestris,subspecies,"",Čelak.,Polygonaceae,"","",,Rumex,"",obtusifolius,sylvestris,subspecies,"","",Unchecked,"","",,Source in seed data: tro More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/tro-26002545 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/tro-26002545 >The Plant List v.1.0</a>,http://www.theplantlist.org/tpl1.1/record/tro-26002545,The Caryophyllales Taxonomic Expert Network,A,tro-26002545,"",FALSE,"","","",""
Rumex obtusifolius subsp. obtusifolius L.,Rumex obtusifolius subsp. obtusifolius L.,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,7,1,wfo-0000403904,urn:lsid:ipni.org:names:310739-2,562722,Rumex obtusifolius,species,wfo-4000033616,L.,Polygonaceae,"","",,Rumex,"",obtusifolius,"",species,Valid,Sp. Pl. : 335 (1753),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 335 1753  to Sp. Pl. : 335 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2424630 >The Plant ",http://www.theplantlist.org/tpl1.1/record/kew-2424630,The Caryophyllales Taxonomic Expert Network,A,kew-2424630,"",TRUE,Synonym,wfo-0000734117,Rumex obtusifolius subsp. obtusifolius,""
Rumex thyrsiflorus Fingerh.,Rumex thyrsiflorus Fingerh.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,9,8,1,wfo-0000400074,urn:lsid:ipni.org:names:224511-2,556408,Rumex thyrsiflorus,species,wfo-4000033616,Fingerh.,Polygonaceae,"","",,Rumex,"",thyrsiflorus,"",species,Valid,Linnaea 4: 380 (1829),Accepted,"","",,"Source in seed data: cmp Update namepublishedIn from Linnaea 4: 380 1829  to Linnaea 4: 380 (1829), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2418220 >The Pl",http://www.theplantlist.org/tpl1.1/record/kew-2418220,The Caryophyllales Taxonomic Expert Network,A,kew-2418220,"",FALSE,"","","",""
